thesis,subject
"

Waring's problem for nine cubes with almost equal terms",Mathematics Subject Classification: 11—Number theory
"

The distance between the consecutive zeros of the Riemann zeta function lying on the critical line",Mathematics Subject Classification: 11—Number theory
"

The mean value of the Chebyshev function with exponential weight in short intervals",Mathematics Subject Classification: 11—Number theory
"

On the sum-product phenomenon in arbitrary finite fields and its applications",Mathematics Subject Classification: 11—Number theory
"

Waring's problem with almost equal terms for the third-degree",Mathematics Subject Classification: 11—Number theory
"

On certain exponential and character sums",Mathematics Subject Classification: 11—Number theory
"

Topics in divisibility: pairwise coprimality, the GCD of shifted sets and polynomial irreducibility",Mathematics Subject Classification: 11—Number theory
"

Exponential sums and analysis of some pseudorandom number generators",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 11—Number theory
"

Zeroes and Mean Values of Dirichlet L-functions",Mathematics Subject Classification: 11—Number theory
"

Binary additive problems with semiprimes lying in short intervals",Mathematics Subject Classification: 11—Number theory
"

Upper bounds of exponential sums and character sums",Mathematics Subject Classification: 11—Number theory
"

Applications of Kloosterman sums in some problems of metrical and analytical number theory",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 11—Number theory
"

Diophantic Equations with the Cubic Form",Mathematics Subject Classification: 11—Number theory
"

The Lattice in Domains on the Lobachevski Plane",Mathematics Subject Classification: 11—Number theory
"

Asymptotic formula in the Waring-Goldbach problem with shifted primes",Mathematics Subject Classification: 11—Number theory
"

On Mean Values of Arithmetical Functions in Residue Classes",Mathematics Subject Classification: 11—Number theory
"

On the Distribution of the Dirichlet L-series Classes",Mathematics Subject Classification: 11—Number theory
"

On the Number of Solutions of the Diophantine Equation ах^2 +bх^2 =N",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 11—Number theory
"

Research of the Singular Series and Singular Integral of an One Multivariate Additive Problem",Mathematics Subject Classification: 11—Number theory
"

The Study of the Behavior of the Riemann Zeta Function",Mathematics Subject Classification: 11—Number theory
"

On Summation of Arithmetic Functions by Positional Sequences",Mathematics Subject Classification: 11—Number theory
"

On the mean value of the divisor function of ternary cubic form",Mathematics Subject Classification: 11—Number theory
"

The Distribution of Values of Functions for an Arithmetical Sequence",Mathematics Subject Classification: 11—Number theory
"

Multiplicative Properties of Integers on Short Intervals",Mathematics Subject Classification: 11—Number theory
"

The Municipal Budget as the Techniques of Decisions of Social-economics Contradictions of the Local Self-managing","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Certain number-theoretic methods for the approximate analysis",Mathematics Subject Classification: 11—Number theory
"

Distribution of primes in arithmetic progression, the difference of which is the power of a fixed prime",Mathematics Subject Classification: 11—Number theory
"

Upper bounds for rational exponential sums of special type and their applications",Mathematics Subject Classification: 11—Number theory
"

On Mean Values of Dirichlet’s Character Sums from Rational Functions and Applications",Mathematics Subject Classification: 11—Number theory
"

Additive Problems in Circle of Gauss Numbers",Mathematics Subject Classification: 11—Number theory
"

On Least Generalized Hardy – Littlewood and Goldbach Numbers in Progressions",Mathematics Subject Classification: 11—Number theory
"

On the Mean Value of the Divisor Ternary Function in the Sparse Sequences",Mathematics Subject Classification: 11—Number theory
"

On the Greatest Prime Divisor for an Arithmetical Sequence",Mathematics Subject Classification: 11—Number theory
"

Additive problems with integers from special sets",Mathematics Subject Classification: 11—Number theory
"

Heights of Algebraic Numbers",Mathematics Subject Classification: 11—Number theory
"

Arithmetical Applications of Sum H.Weyl Estimates for Polynomes of Increasing Degree",Mathematics Subject Classification: 11—Number theory
"

On the Distribution of Lattice Points in Lobachevski Space",Mathematics Subject Classification: 11—Number theory
"

On the Distribution of Values of Short Sums",Mathematics Subject Classification: 11—Number theory
"

Additive Problems in Algebraic Fields",Mathematics Subject Classification: 11—Number theory
"

On Mean Values of Arithmetical Functions",Mathematics Subject Classification: 11—Number theory
"

An Asymptotic Behavior of Arithmetic Functions in Residue Classes",Mathematics Subject Classification: 11—Number theory
"

On Solvability of Small Degree Diophantine Equations",Mathematics Subject Classification: 11—Number theory
"

The Distribution of Values of Arithmetical Functions",Mathematics Subject Classification: 11—Number theory
"

On The Singular Sets of Some Binary Additive Problems Over Primes",Mathematics Subject Classification: 12—Field theory and polynomials
"

Diophantine Equations of Third Degree",Mathematics Subject Classification: 11—Number theory
"

La distribución de factoriales módulo un número primo y puntos sobre curvas en pequeñas cajas",Mathematics Subject Classification: 11—Number theory
"

On the Distribution of Values of Sums of arithmetical Functions",Mathematics Subject Classification: 11—Number theory
"

Numerical Functions on Generalized Arithmetical Progressions",Mathematics Subject Classification: 11—Number theory
"

Multiple Trighonometric Sums",Mathematics Subject Classification: 11—Number theory
"

Sobre ciertos problemas aditivos y multiplicativos en la Teoría analítica
de los números",Mathematics Subject Classification: 11—Number theory
"

Additive problems with primes lying in short intervals",Mathematics Subject Classification: 11—Number theory
"

Rational Trigonometric Sums of a Special Form and their Applications",Mathematics Subject Classification: 11—Number theory
"

Variations on the problems of Erdos-Turan and Littlewood-Offord",Mathematics Subject Classification: 11—Number theory
"

The mean values ​​of trigonometrical sums",Mathematics Subject Classification: 11—Number theory
"

Basic properties of Ramanujan's function",Mathematics Subject Classification: 11—Number theory
"

The development of probabilistic number theory in the works of Russian mathematicians",Mathematics Subject Classification: 01—History and biography
"

History of the formation method of trigonometric sums in the works of IM Vinogradov distribution lattice points in three-dimensional space",Mathematics Subject Classification: 01—History and biography
"

On estimates of the density of non-trivial zeros of the Riemann zeta function",Mathematics Subject Classification: 11—Number theory
"

Multidimensional Inverse Additive Problems",Mathematics Subject Classification: 11—Number theory
"

Convergence and the order of convergence of family of nonconvolution type integral operators at characteristics points",Mathematics Subject Classification: 41—Approximations and expansions
"

Approximation real and complex variable functions by Bernstein type polynomials operators",Mathematics Subject Classification: 41—Approximations and expansions
"

On some Arithmetic Properties of Constants Related to Elliptic Functions",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 30—Functions of a complex variable
"

The Convergence of singular integrals",Mathematics Subject Classification: 41—Approximations and expansions
"

Approximation Properties of Generalized Gadjiev Operators",Mathematics Subject Classification: 41—Approximations and expansions
"

",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 41—Approximations and expansions
"

",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 46—Functional analysis
"

Some approximation properties of some operator families",Mathematics Subject Classification: 41—Approximations and expansions
"

",Mathematics Subject Classification: 46—Functional analysis
"

General boundary value problem for the Helmholtz equation in a plane angle",Mathematics Subject Classification: 35—Partial differential equations
"

Curves over number fields and their rings of integers",Mathematics Subject Classification: 11—Number theory
"

Linear recurrence sequences of composite numbers",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 46—Functional analysis
"

Arithmetic properties of sparse sets",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 46—Functional analysis
"

Computer Calculations for Some Sequences and Polynomials",Mathematics Subject Classification: 11—Number theory
"

",Mathematics Subject Classification: 46—Functional analysis
"

Modèle de Hartree-Fock-Bogoliubov: une perspective théorique et numérique",Mathematics Subject Classification: 68—Computer science
"

Structural Theory of Set Addition",Mathematics Subject Classification: 11—Number theory
"

Some Nonlinear Models in Quantum Mechanics",Mathematics Subject Classification: 35—Partial differential equations
"

",Mathematics Subject Classification: 11—Number theory
"

Mathematical study of some systems of particles in a disordered medium",Mathematics Subject Classification: 81—Quantum Theory
"

",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 46—Functional analysis
"

Locally Convex Vector Groups",Mathematics Subject Classification: 46—Functional analysis
"

Functors in Category of Nuclear (F) Spaces",Mathematics Subject Classification: 46—Functional analysis
"

ON SOME GEOMETRICAL PROBLEMS AND VARIATIONAL PRINCIPLES FROM THE THEORY OF BANACH SPACES",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 46—Functional analysis
"

Topological complexity and rational homotopy",Mathematics Subject Classification: 55—Algebraic topology
"

Characterization of Operators in Nongaussian Infinite Dimensional Analysis",Mathematics Subject Classification: 46—Functional analysis
"

Subdifferential Calculus and Variational Methods in Non-smooth Analysis",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 46—Functional analysis
"

Information Fusion in Wireless Sensor Networks",Mathematics Subject Classification: 68—Computer science
"

A mathematical study of nonlinear models from relativistic quantum physics",Mathematics Subject Classification: 35—Partial differential equations
"

Determinación de un modelo de cuantificación de la carga de entrenamiento en fútbol en base a la competición",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A Study of the Stability of Small Stationary Solutions for a Class of Nonlinear Dirac Equations",Mathematics Subject Classification: 35—Partial differential equations
"

Visualization and Analysis of Multispectral Image Data",Mathematics Subject Classification: 68—Computer science
"

Caracterizaciones de Whitehead y Ganea para la categoría de Lusternik-Schnirelmann propia",Mathematics Subject Classification: 55—Algebraic topology
"

Realisability problems in Algebraic Topology",Mathematics Subject Classification: 55—Algebraic topology
"

On the exoticness of some new p-local compact groups",Mathematics Subject Classification: 55—Algebraic topology
"

Catégorie de Lusternik-Schnirelmann et Genre de Mislin",Mathematics Subject Classification: 55—Algebraic topology
"

Homotopia Racional del Espacio de Funciones",Mathematics Subject Classification: 55—Algebraic topology
"

$A_\infty$-persistence",Mathematics Subject Classification: 55—Algebraic topology
"

Algebraic structure in loop space homology",Mathematics Subject Classification: 55—Algebraic topology
"

Localizacion, acciones propias y espacios clasificadores de grupos discretos",Mathematics Subject Classification: 55—Algebraic topology
"

Cellular approximations of infinite loop spaces and classifying spaces",Mathematics Subject Classification: 55—Algebraic topology
"

Multimodal Co-Located Interaction",Mathematics Subject Classification: 68—Computer science
"

Efficient and High Quality Clustering",Mathematics Subject Classification: 68—Computer science
"

Logischer Aufbau von Datenstrukturen in der Logistik industrieller Fertigungsprozesse","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Aplicacions entre espais classificadors de grups de Kac-Moody de rang 2",Mathematics Subject Classification: 55—Algebraic topology
"

Theory and applications of bijective barycentric mappings",Mathematics Subject Classification: 65—Numerical analysis
"

Completitud I continütat en l'estructura d'anells regulars",Mathematics Subject Classification: 16—Associative rings and algebras
"

Multiresolution Structures for Interactive Visualization of Very Large 3D
Datasets",Mathematics Subject Classification: 68—Computer science
"

Advances in barycentric rational interpolation of a function and its derivatives",Mathematics Subject Classification: 65—Numerical analysis
"

Relativistic Direct Interaction Theories",Mathematics Subject Classification: 81—Quantum Theory
"

On some Nonlinear Elliptic Equations with Lack of Compactness and with Lack of Symmetry",Mathematics Subject Classification: 35—Partial differential equations
"

On the rotation and clustering of galaxies",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Àlgebres associades a un Buirac",Mathematics Subject Classification: 16—Associative rings and algebras
"

On feedback and the formation of galaxies",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

The Molecular Structure and Infra-Red Spectrum of Methane","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Rings with finiteness conditions on annihilators",Mathematics Subject Classification: 16—Associative rings and algebras
"

Continuous Fields of C*-algebras, their Cuntz semigroup and the geometry of
dimension functions",Mathematics Subject Classification: 46—Functional analysis
"

Monoides de intervalos asociados a la Teoría K para álgebras",Mathematics Subject Classification: 20—Group theory and generalizations
"

The Maximal Symmetric Ring of Quotients: Path Algebras, Incidence Algebras and Bicategories.",Mathematics Subject Classification: 16—Associative rings and algebras
"

Sylvester matrix rank functions on crossed products and the Atiyah problem",Mathematics Subject Classification: 16—Associative rings and algebras
"

Extension of Dynamical Systems; Homological Algebra Perspective","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Differentiable Stacks and Equivariant Cohomology",Mathematics Subject Classification: 55—Algebraic topology
"

Dynamical Systems, Cocycles and Cohomology of Action Groupoids",Mathematics Subject Classification: 55—Algebraic topology
"

Localitzacions i complecions d'espais anesfèrics",Mathematics Subject Classification: 55—Algebraic topology
"

Model Reduction of Hybrid Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Ramanujan Hypergraph Based on Bruhat-Tits Building",Mathematics Subject Classification: 11—Number theory
"

Flow Lines under Perturbations within Section Cones",Mathematics Subject Classification: 93—Systems theory; control
"

Ovoide 8-dimensionaler quadratischer Räume",Mathematics Subject Classification: 00—General
"

Realisierungen Hilbertscher Liniensysteme",Mathematics Subject Classification: 51—Geometry
"

Total anti-symmetrische Quasigruppen",Mathematics Subject Classification: 05—Combinatorics
"

Modellierungskompetenz fördern mit heuristischen Lösungsbeispielen",Mathematics Subject Classification: 97—Mathematics education
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 46—Functional analysis
"

To the Theory of Systems of Linear Ordinary Differential Equations",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 45—Integral equations
"

Representations of Crossed Squares and $Cat^2$-Groups","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Stabilization of Solutions of Nonstationary Equations in Banach Space and Its Applications",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

Mathtrails in der Sekundarstufe I - Der Einsatz von MathCityMap bei Zylinderproblemen in der neunten Klasse",Mathematics Subject Classification: 97—Mathematics education
"

Arbeitsverhalten und Argumentationsprozesse beim Lernen mit interaktiven animierten Lösungsbeispielen",Mathematics Subject Classification: 97—Mathematics education
"

On the Determinantal Ideals of Link Modules and a Generalization of Torres' Second Relation",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

Some Questions In The Ljapunov Exponents Theory",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 46—Functional analysis
"

Absolute stability of control systems whose control signal contains a
nonlinear element",Mathematics Subject Classification: 34—Ordinary differential equations
"

Formaciones localmente construibles de grupos finitos",Mathematics Subject Classification: 20—Group theory and generalizations
"

Synthesis Problem For Control Systems And Differential Games On Differentiable Manifolds",Mathematics Subject Classification: 34—Ordinary differential equations
"

Optimality Conditions for Optimal Control Problems",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Gruppi con condizioni di normalità su certi sistemi di sottogruppi subnormali",Mathematics Subject Classification: 20—Group theory and generalizations
"

F-estabilidad, constricción y factorización de grupos finitos",Mathematics Subject Classification: 20—Group theory and generalizations
"

SOME CONTRIBUTIONS TO THE DYNAMICAL SYSTEMS ON TIME SCALES",Mathematics Subject Classification: 34—Ordinary differential equations
"

FRACTIONAL DIFFERENTIAL EQUATIONS IN NON REFLEXIVE BANACH SPACES",Mathematics Subject Classification: 34—Ordinary differential equations
"

Finitary Incidence Algebras",Mathematics Subject Classification: 16—Associative rings and algebras
"

Quasiregular projective planes of order 16",Mathematics Subject Classification: 00—General
"

Selbstgesteuertes Lernen mit Interaktiven Arbeitsblättern und Multimedialen Konstruktionshilfen",Mathematics Subject Classification: 97—Mathematics education
"

Unterstrukturen in endlichen projektiven Räumen und Polarräumen",Mathematics Subject Classification: 51—Geometry
"

Internal monoid actions in a Cartesian closed category and higher-dimensional group automorphisms","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

A Fast Algorithm to the Conjugacy Problem on Generic Braids",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Graph braid groups and right-angled Artin groups",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Countable and uncountable in group theory",Mathematics Subject Classification: 20—Group theory and generalizations
"

Proprietà reticolari dei sottogruppi virtualmente normali",Mathematics Subject Classification: 20—Group theory and generalizations
"

On 1-Bridge Torus Knots",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Seifert Matrices and Boundary Links",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Reflections of universal algebras into semilattices, their Galois theories, and related factorization systems","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Categorical Algebraic Properties in Functor Categories and Grothendieck Topoi","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

A family of representations of braid groups on surfaces",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Invariants and structures of the homology cobordism group of homology cylinders",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Whitney towers in dimension 4 and Casson-Gordon style invariants of links",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Two-torsion in the grope and solvable filtrations of knots",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Knowledge Discovery for Behavioral Patterns in Wireless Sensor Networks",Mathematics Subject Classification: 68—Computer science
"

Das pragmatische Konzept für den Bruchrechenunterricht",Mathematics Subject Classification: 97—Mathematics education
"

Lax Algebras","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Analyse von Transferprozessen in der Entwicklung des Bruchzahlbegriffs - Theoretische Rahmung und empirische Untersuchung",Mathematics Subject Classification: 97—Mathematics education
"

Cayley/Kleinsche Strukturen auf 3-dimensionalen Mannigfaltigkeiten",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Infrared Absorption Bands in Hydrogen Sulphide","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Der Algorithmus von Viggo Brun und verwandte Kettenbruch-Entwicklungen",Mathematics Subject Classification: 11—Number theory
"

Riesz-Schwartz extensive quantities and vector-valued integration in closed
categories","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Zahlentheoretische Eigenschaften der Heckeschen Gruppen G(\lambda) und verwandter Transformationsgruppen",Mathematics Subject Classification: 11—Number theory
"

Hilf mir es selbst zu tun - Lehrerinterventionen beim mathematischen Modellieren",Mathematics Subject Classification: 97—Mathematics education
"

Zur statistischen Theorie der Suspensionen und Lösungen","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

The production and annealing of point defects produced by quenching and by tensile deformation in pure gold and silver","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Vibrational Analysis of Chain Molecules","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

A Topological Theory of (T,V)-Categories","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Direcções para a sucessão longa de co-homologia","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

On the Monopole Map in Three Dimensions","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Contributions to the Theory of the Motion of Electrified Particles through Matter and Some Effects of the Motion",Mathematics Subject Classification: 81—Quantum Theory
"

Rational Homotopy Theory and Derived Commutative Algebra",Mathematics Subject Classification: 55—Algebraic topology
"

Equivariant Gorenstein Duality",Mathematics Subject Classification: 55—Algebraic topology
"

Darstellungstheorie von Schur-Algebren",Mathematics Subject Classification: 20—Group theory and generalizations
"

Die Gruppe SL_2 über Ordnungen von arithmetischem Typ",Mathematics Subject Classification: 11—Number theory
"

Homotopy Theory of Differential Graded Modules and Adjoints of Restriction of Scalars",Mathematics Subject Classification: 55—Algebraic topology
"

Schurringe und Schurgraphen",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Rational $G$-spectra for profinite $G$",Mathematics Subject Classification: 55—Algebraic topology
"

Image-Assisted Modeling from Unconstrained Sketches",Mathematics Subject Classification: 68—Computer science
"

Mehrdimensionale Kettenbrüche",Mathematics Subject Classification: 11—Number theory
"

Geometry of Feasible Spaces of Tensors",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Radiation Form a Finite Right Circular Cone Extended by Certain Symmetrical Sources","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

On partial and generic uniqueness of block term tensor decompositions in signal processing",Mathematics Subject Classification: 14—Algebraic geometry
"

The connective K theory of semidihedral groups",Mathematics Subject Classification: 19—K-theory
"

Spin 4-Manifolds and Pin(2)-Equivariant Homotopy Theory",Mathematics Subject Classification: 55—Algebraic topology
"

The Gromov-Lawson-Rosenberg conjecture for some finite groups",Mathematics Subject Classification: 55—Algebraic topology
"

Algebraic models for rational G-spectra",Mathematics Subject Classification: 55—Algebraic topology
"

Rational Equivariant Spectra",Mathematics Subject Classification: 55—Algebraic topology
"

Spectral Density Functions For Disordered Systems","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Coherent bremsstrahlung and channeling radiation from electrons of one to three MeV in silicon and gold","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Absolutely Continuous Spectrum for the Anderson Model on Trees",Mathematics Subject Classification: 46—Functional analysis
"

A Numerical Calculation of the Energy and Wave Function of the Ground State of Beryllium",Mathematics Subject Classification: 65—Numerical analysis
"

Expansion of copper upon low temperature deuteron irradiation",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Computerunterstützte Untersuchungen einiger gruppentheoretischer Probleme",Mathematics Subject Classification: 20—Group theory and generalizations
"

Length and resistivity changes of germanium upon low temperature deuteron irradiation and annealing","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Die diophantische Gleichung x^3 - y^2 = epsilon * (1+i)^m * 3^n und die Klassifikation gewisser elliptischer Kurven über Q(i)",Mathematics Subject Classification: 11—Number theory
"

Automorphisms of buildings",Mathematics Subject Classification: 51—Geometry
"

Modular groups and hyperbolic Weyl groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Fundamental groups of split real Kac-Moody groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Spin covers of maximal compact subgroups of Kac-Moody groups and of Weyl
groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Quotient graphs for certain arithmetic subgroups of $PGL_3$ over a rational function field",Mathematics Subject Classification: 51—Geometry
"

Detection and Classification in a High Clutter Environment",Mathematics Subject Classification: 15—Linear and multilinear algebra; matrix theory
"

Onderzoekingen op het gebied der algebraïsche optiek (Translation: ""Essays in the area of algebraic optics"")","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Soft Gluon Exponentiation and Resummation",Mathematics Subject Classification: 81—Quantum Theory
"

Paramagnetic hysteresis","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Invariants for Symplectic Maps and Symplectic Completion of Symplectic Jets",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The Heitler-London Method as Applied to Solids",Mathematics Subject Classification: 81—Quantum Theory
"

Relativistic Van der Waals Forces for Neutral Systems.",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

On the topology and geometry of Kac-Moody groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Strong Rigidity of Arithmetic Kac-Moody Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

On Graphs, Geometries, and Groups of Lie Type",Mathematics Subject Classification: 51—Geometry
"

Centralisers of Fundamental Subgroups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Balanced Multiresolution in Multilevel Focus+Context Visualization",Mathematics Subject Classification: 68—Computer science
"

Sprache und Interaktion im Mathematikunterricht der Grundschule: zur Problematik einer impliziten Pädagogik für schulisches Lernen im Kontext sprachlich-kultureller Pluralität",Mathematics Subject Classification: 97—Mathematics education
"

Projections of Tropical Varieties and an Application to Small Tropical Bases",Mathematics Subject Classification: 14—Algebraic geometry
"

Algebras of Monster type $(2\eta, \eta)$",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

",Mathematics Subject Classification: 62—Statistics
"

The Classification of l1-Embeddable Fullerenes",Mathematics Subject Classification: 05—Combinatorics
"

A Phan-like Theorem For Orthogonal Groups In Even Characteristic",Mathematics Subject Classification: 20—Group theory and generalizations
"

Räumliche Perspektivübernahme am Schulanfang - Eine Interviewstudie zum Einfluss der Symmetrie",Mathematics Subject Classification: 97—Mathematics education
"

Radiation Characteristics of the Long Slot Antenna","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Codes of Designs and Graphs from Finite Simple Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Algebraic methods for hybrid logics",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Die Bondagezahl eines Graphen",Mathematics Subject Classification: 05—Combinatorics
"

Connectivity of Hurwitz Spaces",Mathematics Subject Classification: 20—Group theory and generalizations
"

Logical Theories of Trees",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Permutation Decoding of Codes from Graphs and Designs","Mathematics Subject Classification: 94—Information and communication, circuits"
"

A Phan-Type Theorem for Orthogonal Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Zur Erforschung von Mathematikleistung. Theoretische Studie und empirische Untersuchung des Einflussfaktors Raumvorstellung",Mathematics Subject Classification: 97—Mathematics education
"

Distance measures in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Aspects of Distances in Graphs",Mathematics Subject Classification: 05—Combinatorics
"

On the Proportion of Derangements in Primitive
Permutation Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Close to Regular Multipartite Tournaments",Mathematics Subject Classification: 05—Combinatorics
"

Embedding Theorems And Finiteness Properties For Residuated Structures And Substructural Logics","Mathematics Subject Classification: 06—Order, lattices, ordered algebraic structures"
"

Preservation theorems for algebraic and relational models of logic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

TELPS - Ein Instrument zur Erforschung und Förderung von mathematikdidaktischem Wissen in Bezug auf die Planung und Gestaltung von Mathematikunterricht",Mathematics Subject Classification: 97—Mathematics education
"

Finite models by resolution with termoids",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Zum allgemeinen Kreisnormierungsprinzip der konformen Abbildung",Mathematics Subject Classification: 30—Functions of a complex variable
"

Numerical Approximation in Riemannian Manifolds by Karcher Means",Mathematics Subject Classification: 51—Geometry
"

Mixed Volumes, Mixed Ehrhart Theory and Applications to Tropical Geometry and Linkage Configurations",Mathematics Subject Classification: 05—Combinatorics
"

Combinatory Dynamic Logic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Positivstellensatz Certificates for Containment of Polyhedra and Spectrahedra",Mathematics Subject Classification: 52—Convex and discrete geometry
"

An unfitted discontinuous Galerkin scheme for a phase-field approximation of pressurized fractures",Mathematics Subject Classification: 65—Numerical analysis
"

Nonnegative polynomials and sums of squares",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Sums of Nonnegative Circuit Polynomials - Geometry and Optimization",Mathematics Subject Classification: 14—Algebraic geometry
"

Multiskalen-Verfahren für Konvektions-Diffusions Probleme",Mathematics Subject Classification: 62—Statistics
"

Unfitted discontinuous Galerkin schemes for applications with PDEs on complex-shaped surfaces",Mathematics Subject Classification: 35—Partial differential equations
"

New finite element methods for MEG and combined EEG/MEG forward problem",Mathematics Subject Classification: 65—Numerical analysis
"

Constructions de surfaces algébriques réelles",Mathematics Subject Classification: 14—Algebraic geometry
"

The enumeration of real tropical curves",Mathematics Subject Classification: 14—Algebraic geometry
"

Foldable Triangulations",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Electromagnetic Modeling of Quasi-Optical Power Combiners","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Non-Binary Spread-Spectrum Multiple-Access Communications","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Passive Intermodulation Distortion in Radio Frequency Communication Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Spectral Characterizations of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Involuciones en espacios topológicos",Mathematics Subject Classification: 54—General topology
"

Understanding the underlying similarities shared by complex systems: A
study of consensus formation, and neuronal network dynamics, through the application of complex network simulations",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Analysis and spiking implementation of the hierarchical temporal memory model for pattern and sequence recognition.","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Discharge Across Very Small Gaps","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
