thesis,subject
"

Jordan theoretic G-orbits and flag varieties","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Transfer Operators and Zeta Functions for Spin Chains","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Weighted diffeomorphism groups of Banach spaces and non-compact manifolds
and weighted mappings groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Direct limit constructions in infinite-dimensional Lie theory","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Associated Primes over Ore Extensions and Generalized Weyl Algebras",Mathematics Subject Classification: 16—Associative rings and algebras
"

ON ALGEBRAS ASSOCIATED TO FINITE RANKED POSETS AND COMBINATORIAL TOPOLOGY:
THE KOSZUL, NUMERICALLY KOSZUL AND
COHEN-MACAULAY PROPERTIES",Mathematics Subject Classification: 16—Associative rings and algebras
"

The Noncommutative Algebraic Geometry of Quantum Projective Spaces",Mathematics Subject Classification: 16—Associative rings and algebras
"

A_\infinity-structures, Generalized Koszul Properties and Combinatorial Topology",Mathematics Subject Classification: 16—Associative rings and algebras
"

Familywise Robustness Criteria Revisited for Newer Multiple Testing Procedures",Mathematics Subject Classification: 62—Statistics
"

Problemas y Algoritmos  de  Programacion  Entera  Difusa",Mathematics Subject Classification: 68—Computer science
"

Multiple Comparisons of Variances Using Simulation-Based Critical Points",Mathematics Subject Classification: 62—Statistics
"

Array Calculus with Applications in Statistics",Mathematics Subject Classification: 62—Statistics
"

The Impacts of the Government Agricultural Policies on Domestic Wheat Production in the Sudan","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Returns from Investment in Schooling and On-the-Job Training","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Human Capital Accumulation over the Life Cycle","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The Effects of US Domestic Shipping Regulations on the North American Lumber Market","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Spatial Analysis of World Energy Markets: Estimation of the Demand for Energy and Variable Supply Simulation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Representations of C*-Algebras by Uniform CT-Bundles and Operator Theory",Mathematics Subject Classification: 46—Functional analysis
"

Ordered K-theory and Bratteli diagrams: Implications for Cantor minimal systems",Mathematics Subject Classification: 47—Operator theory
"

Experimentwise Error Rates for Two-Way Non-Orthogonal ANOVA without Interaction",Mathematics Subject Classification: 62—Statistics
"

Étale equivalence relations and free group actions on zero-dimensional spaces",Mathematics Subject Classification: 47—Operator theory
"

Contributions to Estimation of Measures for Assessing Rater Reliability",Mathematics Subject Classification: 62—Statistics
"

Multiple Comparisons of Simple Effects in the Two-Way Analysis of Variance with Fixed Effects",Mathematics Subject Classification: 62—Statistics
"

Estimating the Positive False Non-Discovery Rate and False Non-Discovery Rate in Multiple Hypothesis Testing",Mathematics Subject Classification: 62—Statistics
"

Analysis of Hierarchical Factorial Layouts when the Class Levels Are Sampled from Unbalanced Finite Populations",Mathematics Subject Classification: 62—Statistics
"

On the Estimation of Regression Coefficients with a Coordinatewise Mean Square Error Criterion of Goodness",Mathematics Subject Classification: 62—Statistics
"

On the classical and quantum momentum map",Mathematics Subject Classification: 53—Differential geometry
"

Noncommutative Covering Spaces and Their Symmetries",Mathematics Subject Classification: 81—Quantum Theory
"

Frequency Domain Estimation of Error Components Models",Mathematics Subject Classification: 62—Statistics
"

An analysis of recent shifts in the location of hog slaughtering : special emphasis on the corn belt","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Combining Time Series and Cross Section Data in Simultaneous Linear Equations",Mathematics Subject Classification: 62—Statistics
"

Bratteli diagrams and dimension groups: Applications to the theory of symbolic dynamical systems",Mathematics Subject Classification: 47—Operator theory
"

Cantor minimal systems and AF-equivalence relations",Mathematics Subject Classification: 47—Operator theory
"

On the structure of certain C*-algebras arising from groups",Mathematics Subject Classification: 46—Functional analysis
"

Classification of Non-Simple C*-Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Semiprojectivity and the geometry of graphs",Mathematics Subject Classification: 46—Functional analysis
"

On flow equivalence of sofic shifts",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Topological dynamics, groupoids and C*-algebras",Mathematics Subject Classification: 46—Functional analysis
"

A calculation of the multiplicative character on higher algebraic K-theory",Mathematics Subject Classification: 19—K-theory
"

Deformation Quantization of Endomorphism Bundles",Mathematics Subject Classification: 46—Functional analysis
"

Contributions to the classification of C*-algebras and graph algebras",Mathematics Subject Classification: 46—Functional analysis
"

Classification of non-simple C*-algebras of real rank zero",Mathematics Subject Classification: 46—Functional analysis
"

Invariants for AD Algebras",Mathematics Subject Classification: 46—Functional analysis
"

On the Structure of Nuclear C*-Algebras with Real Rank Zero",Mathematics Subject Classification: 46—Functional analysis
"

The Structure of Diagonally Constructed ASH Algebras",Mathematics Subject Classification: 46—Functional analysis
"

The Cuntz semigroup of C(X,A)",Mathematics Subject Classification: 47—Operator theory
"

Distances Between Approximate Unitary Equivalence Classes in C* algebras",Mathematics Subject Classification: 46—Functional analysis
"

The exponential length of the commutator subgroup of the unitary group of Goodearl algebras",Mathematics Subject Classification: 46—Functional analysis
"

Strong Relative Novikov Conjecture",Mathematics Subject Classification: 19—K-theory
"

On Strongly Perforated K0-Groups of Simple C*-Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Classification of Non-Simple C*-Algebras: Inductive Limits of Splitting Interval Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Exponential Rank and Classification of AH-Algebras using Morse Theory",Mathematics Subject Classification: 19—K-theory
"

On the KK-theory of Elliott-Thomsen algebras",Mathematics Subject Classification: 46—Functional analysis
"

Stably non-stable C*-algebras with no bounded trace",Mathematics Subject Classification: 46—Functional analysis
"

A Classification of Certain Tracially Approximately Subhomogeneous C*-Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Euler Characteristic and the Class of Unit in K-Theory",Mathematics Subject Classification: 46—Functional analysis
"

Hamiltonian Formalism and Canonical Commutation Relations in Quantum Field Theory",Mathematics Subject Classification: 81—Quantum Theory
"

The Theory of Vector Valued Fourier Hyperfunctions of Mixed Type",Mathematics Subject Classification: 46—Functional analysis
"

Tracial State Spaces of Higher Stable Rank Simple C*-algebras",Mathematics Subject Classification: 46—Functional analysis
"

Dimension Groups and C*-algebras Associated to Multidimensional Continued Fractions",Mathematics Subject Classification: 46—Functional analysis
"

On the Classification of Simple C*-Algebras Which Are Inductive Limits of Continuous Trace C*-Algebras",Mathematics Subject Classification: 47—Operator theory
"

Quantitative $K$-Theory for Banach Algebras and its Applications",Mathematics Subject Classification: 19—K-theory
"

K-theoretic Dynamics and Finiteness in C*-Crossed Products",Mathematics Subject Classification: 46—Functional analysis
"

Classification of Splitting Interval Algebras and the C* exponential length",Mathematics Subject Classification: 46—Functional analysis
"

On the classification of real rank zero inductive limits of 1-dimensional non-commutative CW complexes",Mathematics Subject Classification: 47—Operator theory
"

Cyclic cohomology and minimal unique ergodic dynamic systems",Mathematics Subject Classification: 46—Functional analysis
"

A classification of certain simple ASH-algebras over interval with two singular endpoints",Mathematics Subject Classification: 46—Functional analysis
"

Projective spectrum and cyclic cohomology",Mathematics Subject Classification: 47—Operator theory
"

Studies on Harmonic Univalent Mappings and its Connection with Minimal Surfaces",Mathematics Subject Classification: 30—Functions of a complex variable
"

$L^2$-index formula for proper cocompact group actions",Mathematics Subject Classification: 19—K-theory
"

A Study of Univalent and Multivalent Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Differential Operators on Unions of Differential Varieties",Mathematics Subject Classification: 16—Associative rings and algebras
"

Quantitative K-theory for Banach algebras and its Applications",Mathematics Subject Classification: 19—K-theory
"

Almost Equivariant Finite Asymptotic Dimension and the Baum-Connes Conjecture",Mathematics Subject Classification: 19—K-theory
"

The Arveson-Douglas conjecture",Mathematics Subject Classification: 46—Functional analysis
"

On Some Families of Analytic Functions Defined Using Subordination and Hypergeometric Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Extreme points of some families of univalent and multivalent functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

A Study of Some Aspects of Coefficients of Inverse Function, Feket-Szego Problem and Applications of Hypergeometric Functions to Univalent Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Studies on geometric functions theory: some subclasses of univalent and multivalent functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

A study of some subclasses of univalent and multivalent functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Extreme Points of Some Families of Analytic Functions Related to Univalent Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

ExtremePoints, Radii of Close-to-Convexity and Hardy Classes of Families Related to Univalent and Multivalent Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

A Study on Coalescence and Spline Fractal Interpolation Functions",Mathematics Subject Classification: 26—Real functions
"

Dynamics of Certain Transcendental Entire and Meromorphic Functions",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Fractal Dimensions and Approximations of $\alpha$-Fractal Interpolation Functions",Mathematics Subject Classification: 41—Approximations and expansions
"

A study on fractal interpolation in shape preserving and in numerical methods for ordinary differential equations",Mathematics Subject Classification: 65—Numerical analysis
"

Analysis of Robust Computational Techniques for Singularly Perturbed System of Parabolic Partial Differential Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical Schemes for Singularly Perturbed Boundary-Value Problems on Adaptive Meshes",Mathematics Subject Classification: 65—Numerical analysis
"

Upwind Based Numerical Methods for Time-Dependent Singularly Perturbed Problems with Boundary and Interior Layers",Mathematics Subject Classification: 65—Numerical analysis
"

A Study of Regions of Variability Type Problems For Classes of Univalent Functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Robust Numerical Methods for Singularly Perturbed Parabolic PDEs with Interior and Boundary Layers",Mathematics Subject Classification: 65—Numerical analysis
"

Uniformly Convergent Numerical Schemes for Singularly Perturbed Parabolic
Partial Differential Equations on Adaptive Grid",Mathematics Subject Classification: 65—Numerical analysis
"

Parameter-Uniform Numerical Methods for Singularly Perturbed Delay Parabolic Partial Differential Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Initial-Value Method and Asymptotic Numerical Method for Singularly Perturbed Delay Differential Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical methods for singularly perturbed boundary value problems for third order ordinary differential equations",Mathematics Subject Classification: 34—Ordinary differential equations
"

Differential Inequalities and their Applications to Singular Perturbation Problems",Mathematics Subject Classification: 34—Ordinary differential equations
"

Numerical Methods for Singularly Perturbed Differential Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Dynamics of certain Entire Functions arising from Separately Convergent Continued Fractions",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

A Study In The Growth Properties And Coefficients of Analytic Functions",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

A study on univalent harmonic and biharmonic mappings",Mathematics Subject Classification: 30—Functions of a complex variable
"

Analytic and geometric properties of certain classes of univalent and $p$-valent functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Geometric properties of the Cassinian metric",Mathematics Subject Classification: 30—Functions of a complex variable
"

Contributions to the theory of special univalent functions",Mathematics Subject Classification: 30—Functions of a complex variable
"

Geometric properties of normalized Bessel, Struve and Lommel functions",Mathematics Subject Classification: 33—Special functions
"

The Radon transform","Mathematics Subject Classification: 44—Integral transforms, operational calculus"
"

Iterative algorithms for approximating  fixed points of totally asymptotically nonexpansive and mean nonexpansive mappings",Mathematics Subject Classification: 46—Functional analysis
"

Tripartite best proximity points in generalized metric spaces",Mathematics Subject Classification: 54—General topology
"

Proximal quasi-normal structure and some best proximity point theorems",Mathematics Subject Classification: 47—Operator theory
"

Fixed point theorems for generalized nonexpansive multivalued mappings",Mathematics Subject Classification: 47—Operator theory
"

Conformal Maps, Bergman Spaces, and Random Growth Models",Mathematics Subject Classification: 30—Functions of a complex variable
"

Random and optimal configurations in complex function theory",Mathematics Subject Classification: 30—Functions of a complex variable
"

Reordering in Noncommutative Algebras, Orthogonal Polynomials and Operators",Mathematics Subject Classification: 47—Operator theory
"

Reproducing Kernels and Potential Theory for the Bergman Spaces",Mathematics Subject Classification: 46—Functional analysis
"

Polyanalytic Bergman kernels",Mathematics Subject Classification: 30—Functions of a complex variable
"

Iterative process for nonlinear mappings and equilibrium problems",Mathematics Subject Classification: 47—Operator theory
"

Mathematical Tools Applied in Computational Electromagnetics for a
Biomedical Application and Antenna Analysis","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

Iterative algorithms for a class of nonexpansive mappings in solving equilibrium problems and fixed points",Mathematics Subject Classification: 00—General
"

Iterative methods for solving split fixed point problems",Mathematics Subject Classification: 46—Functional analysis
"

Geometric properties of metric spaces and best proximity points of nonlinear mappings",Mathematics Subject Classification: 46—Functional analysis
"

Best proximity points for cyclic mappings",Mathematics Subject Classification: 46—Functional analysis
"

Contractive mappings and coupled best proximity point theorems in classes of metric spaces",Mathematics Subject Classification: 46—Functional analysis
"

Invariant Subspaces in Spaces of Analytic Functions",Mathematics Subject Classification: 46—Functional analysis
"

Spherical and Symmetric Supervarieties",Mathematics Subject Classification: 20—Group theory and generalizations
"

Some Interpolation Functors for Banach Couples and Doolittle Diagrams",Mathematics Subject Classification: 46—Functional analysis
"

Generalized Weyl Algebras",Mathematics Subject Classification: 16—Associative rings and algebras
"

Contributions to Small Area Estimation: Using Random Effects Growth Curve Model",Mathematics Subject Classification: 62—Statistics
"

Runge-Kutta and quasi-Newton methods for unconstrained nonlinear optimization",Mathematics Subject Classification: 65—Numerical analysis
"

The Complex Monge-Ampére Operator on Bounded Hyperconvex Domains",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Tangential Derivations, Hilbert Series and Modules Over Lie Algebroids",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Model reduction and Krylov approximations for the chemical master equation",Mathematics Subject Classification: 65—Numerical analysis
"

Numerical Simulation of Particle Deposition in the Human Lungs",Mathematics Subject Classification: 65—Numerical analysis
"

Contributions to High-Dimensional Analysis under Kolmogorov Condition",Mathematics Subject Classification: 62—Statistics
"

Bilinear and Trilinear Regression Models with Structured Covariance Matrices",Mathematics Subject Classification: 62—Statistics
"

SPARK Methods for Mixed Daes of Index 2 and 3 and Their Application in Mechanics",Mathematics Subject Classification: 65—Numerical analysis
"

Parallélisme dans la résolution numérique des problèmes de valeur initiale pour les équations différentielles ordinaires et algébriques",Mathematics Subject Classification: 65—Numerical analysis
"

Méthodes de Runge-Kutta pour les équations différentielles-algébriques d'indice deux et les systèmes hamiltoniens",Mathematics Subject Classification: 65—Numerical analysis
"

Analyse numérique de la méthode de Davidson. Eléments finis C1 de degré quatre pour une triangulation équilatérale",Mathematics Subject Classification: 65—Numerical analysis
"

Sur Quelques Algorithmes d'Analyse de Stabilité  Forte de Matrices 
Symplectiques",Mathematics Subject Classification: 65—Numerical analysis
"

Reciprocal classes of Markov processes. An approach with duality formulae",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

High Performance Computing Based Methods for Simulation and Optimisation of
Flow Problems",Mathematics Subject Classification: 65—Numerical analysis
"

Structural and Geometric Properties of RCD Spaces",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Space-Time Methods for Acoustic Waves with Applications to Full Waveform Inversion",Mathematics Subject Classification: 65—Numerical analysis
"

Context-Free Parallel Levelled Languages",Mathematics Subject Classification: 68—Computer science
"

Partial symmetries of solutions to nonlinear elliptic and parabolic problems in bounded radial domains",Mathematics Subject Classification: 35—Partial differential equations
"

Symmetry via maximum principles for nonlocal nonlinear boundary value problems",Mathematics Subject Classification: 35—Partial differential equations
"

On the Exact Simulation of (Skew) Brownian Diffusions with Discontinuous Drift",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Etude de modèles mathématiques pour les suprafluides et la condensation
dans un gaz",Mathematics Subject Classification: 35—Partial differential equations
"

Supercritical elliptic and parabolic problems involving the Hardy-Leray
potential
Solvability and qualitative properties.",Mathematics Subject Classification: 35—Partial differential equations
"

Nonlinear elliptic and parabolic equations related to reaction, diffusion and growth.",Mathematics Subject Classification: 35—Partial differential equations
"

Realisierung von Quanten-Lévy-Prozessen auf Fockräumen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Study of compact quantum groups with probabilistic methods: characterization of ergodic actions and quantum analogue of Noether's isomorphism theorems",Mathematics Subject Classification: 46—Functional analysis
"

Nonlinear Analysis for an Elastic Lattice and a Fractional Laplacian",Mathematics Subject Classification: 35—Partial differential equations
"

The Representation Theory of the Incidence Algebra of an Inverse Semigroup",Mathematics Subject Classification: 16—Associative rings and algebras
"

Transformations de measures de Gibbs",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

The Lévy Khintchine Formula for SU_q(2)",Mathematics Subject Classification: 46—Functional analysis
"

Non-commutative generalization of some probabilistic results from representation theory",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Investigating non commutative structures : quantum groups and dual groups in the context of quantum probability",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 62—Statistics
"

Calcul stochastique commutatif et non-commutatif : théorie et applications",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

",Mathematics Subject Classification: 42—Fourier analysis
"

",Mathematics Subject Classification: 42—Fourier analysis
"

Secondary invariants in K-theory",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

The complexity of the equation solvability problem over finite groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Reducts of homogeneus relational structures",Mathematics Subject Classification: 20—Group theory and generalizations
"

THE FREE SPECTRA OF SEMIGROUP VARIETIES",Mathematics Subject Classification: 20—Group theory and generalizations
"

Legendrian and transverse knots in the light of Heegaard Floer Homologies",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Nonunital Multiplier Pairs and Remarks on Generalized Group C*-Algebras",Mathematics Subject Classification: 47—Operator theory
"

",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

On the structure of lattice of clones on finite sets",Mathematics Subject Classification: 08—General algebraic systems
"

Stable Invariant Subspaces, Reflexivity, and BMO",Mathematics Subject Classification: 47—Operator theory
"

A Formal Framework for Modeling and Testing Memories",Mathematics Subject Classification: 68—Computer science
"

MF Algebras And A Bishop-Stone-Weierstrass Result",Mathematics Subject Classification: 46—Functional analysis
"

Characterizations of Some Mappings on Operator Algebras",Mathematics Subject Classification: 47—Operator theory
"

Unitarily Invariant Norms and Tensor Products of Maximal Injective von Neumann Subalgebras",Mathematics Subject Classification: 46—Functional analysis
"

Capture, Reuse, and Validation of Requirements and Analysis Patterns for Mobile Systems",Mathematics Subject Classification: 68—Computer science
"

Fault Models and Tests for Coupling Faults in Random-Access Memories",Mathematics Subject Classification: 68—Computer science
"

Navigation and execution for mobile robots in dynamic environments: an integrated approach",Mathematics Subject Classification: 93—Systems theory; control
"

Asymptotic Analysis of Adhoc Wireless Networks","Mathematics Subject Classification: 94—Information and communication, circuits"
"

A Framework for Monitoring and Adapting Business Processes Using
Aspect-Oriented URN",Mathematics Subject Classification: 68—Computer science
"

Function Spaces Based on Symmetric Norms",Mathematics Subject Classification: 46—Functional analysis
"

Process Spaces and Formal Verificaiton of Asynchronous Circuits",Mathematics Subject Classification: 68—Computer science
"

Intensional Scientific Programming",Mathematics Subject Classification: 68—Computer science
"

Low-cost memory analyses for efficient compilers","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

On the Distribution of Synchronous Programs",Mathematics Subject Classification: 68—Computer science
"

LUSTRE : un langage déclaratif pour le temps réel",Mathematics Subject Classification: 68—Computer science
"

A typed, applicative programming environment",Mathematics Subject Classification: 68—Computer science
"

Compact and Accurate Hardware Simulation of Wireless Channels for Single and Multiple-Antenna Systems","Mathematics Subject Classification: 94—Information and communication, circuits"
"

","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Utilizing Initial Estimates in Estimating the Coefficients in a General Linear Model",Mathematics Subject Classification: 62—Statistics
"

Intensional Infrastructure for Collaborative Mapping",Mathematics Subject Classification: 68—Computer science
"

A Formalisation and Implementation of Distributed Intensional Programming",Mathematics Subject Classification: 68—Computer science
"

OO-IP Hybrid Language Design and a Framework Approach to the GIPC",Mathematics Subject Classification: 68—Computer science
"

LUCX : Lucid Enriched with Context",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Robust Estimation for Left Censored Data",Mathematics Subject Classification: 62—Statistics
"

Abstract Acceleration in Linear Relation Analysis",Mathematics Subject Classification: 68—Computer science
"

Logico-Numerical Verification Methods for Discrete and Hybrid Systems",Mathematics Subject Classification: 68—Computer science
"

Automated Test Generation from Formal Specifications of Real-time Reactive Systems",Mathematics Subject Classification: 68—Computer science
"

Sur l’identification des systèmes linéaires déterministes instables",Mathematics Subject Classification: 62—Statistics
"

A good number of forms fairly beautiful: an exploration of
biologically-inspired automated design.",Mathematics Subject Classification: 68—Computer science
"

A Class of Multivariate Rank Statistics",Mathematics Subject Classification: 62—Statistics
"

Determination of the Composition of Failure Time Models with Long-Term Survivors",Mathematics Subject Classification: 62—Statistics
"

Statistical Inference for Diverging Number of Parameters beyond Linear Regression",Mathematics Subject Classification: 62—Statistics
"

CM-Estimation for Linear Regression Models",Mathematics Subject Classification: 62—Statistics
"

The Efficiencies of the Spatial Median and Spatial Sign Covariance Matrix
for Elliptically Symmetric Distributions",Mathematics Subject Classification: 62—Statistics
"

Penalization Methods for Group Identification and Variable Selection in Models with Correlated Predictors",Mathematics Subject Classification: 62—Statistics
"

Combined Estimation for Quantile Regression",Mathematics Subject Classification: 62—Statistics
"

Contribution á l'étude des problèmes elliptiques dans des domaines non bornés",Mathematics Subject Classification: 35—Partial differential equations
"

Quantitative Trait Loci (QTL) Mapping with Longitudinal Traits",Mathematics Subject Classification: 62—Statistics
"

Time-Dependent Cross-Ratio Estimation for Bivariate Failure Times",Mathematics Subject Classification: 62—Statistics
"

Robust Simultaneous Inference for Functional Data",Mathematics Subject Classification: 62—Statistics
"

Regularized Functional Regression Models with Applications to Brain Imaging",Mathematics Subject Classification: 62—Statistics
"

High-Dimensional Survival Data Analysis and Its Application to Microarray Data",Mathematics Subject Classification: 62—Statistics
"

Topics in Network Analysis with Applications to Brain Connectomics",Mathematics Subject Classification: 62—Statistics
"

Kombinatorika posplošenih Hanojskih stolpov",Mathematics Subject Classification: 05—Combinatorics
"

Robust Methods for Multivariate Functional Data Analysis",Mathematics Subject Classification: 62—Statistics
"

Robust Group Variable Selection Methods for Multiple Functional Regression Model",Mathematics Subject Classification: 62—Statistics
"

Nekatere faktorizacije v metrični teoriji grafov",Mathematics Subject Classification: 05—Combinatorics
"

Case Influence and Model Complexity in Regression and Classification",Mathematics Subject Classification: 62—Statistics
"

Regression Model Stochastic Search via Local Orthogonalization",Mathematics Subject Classification: 62—Statistics
"

Random site subgraphs of the hamming torus",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

A Stochastic Model of Growth Hormone Secretion",Mathematics Subject Classification: 62—Statistics
"

The Spectrum of $Zd$-actions in Ergodic Theory",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Semiparametric Analysis of Finite Mixture Models with Repeated Measures",Mathematics Subject Classification: 62—Statistics
"

Using Structural Information in Modeling and Multiple Alignments for Phylogenetics",Mathematics Subject Classification: 62—Statistics
"

Inference Using Bhattacharyya Distance to Model Interaction Effects When the Number of Predictors Far Exceeds the Sample Size",Mathematics Subject Classification: 62—Statistics
"

Mixtures-of-Regressions with Measurement Error",Mathematics Subject Classification: 62—Statistics
"

A Flexible Zero-Inflated Poisson Regression Model",Mathematics Subject Classification: 62—Statistics
"

Statistical Intervals for Various Distributions Based on Different Inference Methods",Mathematics Subject Classification: 62—Statistics
"

Simultaneous Tolerance Intervals for Response Surface and Mixture Designs Using the Adjusted Product Set Method",Mathematics Subject Classification: 62—Statistics
"

Tolerance Intervals for Time Series Models and Specifying Trimming/Winsorizing Cutoffs",Mathematics Subject Classification: 62—Statistics
"

Model-based classification with applications to hyigh-dimensional data in bioinformatics",Mathematics Subject Classification: 62—Statistics
"

Dynamic Path Analysis and Model Based Clustering o Microarray Data",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

Phylogenetic Tree Construction Using Markov Chain Monte Carlo",Mathematics Subject Classification: 62—Statistics
"

Interpoint Distance Methods for the Analysis of High Dimensional Data",Mathematics Subject Classification: 62—Statistics
"

Heteroscedastic Models for Longitudinal Data",Mathematics Subject Classification: 62—Statistics
"

Confidence Interval Methods in a Nonparametric Analysis of Covariance",Mathematics Subject Classification: 62—Statistics
"

State Space Methods for Generalized Linear Mixed Models",Mathematics Subject Classification: 62—Statistics
"

A Study of Mixtures of Regressions",Mathematics Subject Classification: 62—Statistics
"

Linear and Nonlinear Random-Coefficient Pattern-Mixture Models for Longitudinal Data with Informative Drop-outs",Mathematics Subject Classification: 62—Statistics
"

Local Assessment of Perturbations",Mathematics Subject Classification: 62—Statistics
"

Topics on Generalized Linear Mixed Models",Mathematics Subject Classification: 62—Statistics
"

Empirical Bayes Estimation of Means with Stratified Samples",Mathematics Subject Classification: 62—Statistics
"

Some Contributions to the Bayesian Statistical Analysis of
Data Supported on Riemannian Manifolds",Mathematics Subject Classification: 62—Statistics
"

Representing, Visualizing, and Modeling Online Auction Data",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

",Mathematics Subject Classification: 62—Statistics
"

A DATA ANALYTICAL FRAMEWORK FOR IMPROVING REAL-TIME, DECISION SUPPORT SYSTEMS IN HEALTHCARE",Mathematics Subject Classification: 62—Statistics
"

Run-Related Distributions and their Application to Industrial Statistics",Mathematics Subject Classification: 62—Statistics
"

Some topics in Model-based Clustering",Mathematics Subject Classification: 62—Statistics
"

Confidence Bounds for Autoregressive Spectral Estimates",Mathematics Subject Classification: 62—Statistics
"

Multi-State Markov Models in Survival Analysis",Mathematics Subject Classification: 62—Statistics
"

Spatial Probit Models for Multivariate Ordinal Data: Computational Efficiency and Parameter Identifiability",Mathematics Subject Classification: 62—Statistics
"

Nonparametric tests of spatial isotropy and a calbration-capture-recapture model",Mathematics Subject Classification: 62—Statistics
"

The correlated random parameters model for longitudinal binary response data with informative drop-out",Mathematics Subject Classification: 62—Statistics
"

Simulation, Kriging, and Visualization of Circular-Spatial Data",Mathematics Subject Classification: 62—Statistics
"

Statistical Estimation for Initiative Petitions and Performance of the Decision Rule for Oregon State Petitions",Mathematics Subject Classification: 62—Statistics
"

Multivariate Models for the Analysis of Caries Experience Data Subject to Misclassification",Mathematics Subject Classification: 62—Statistics
"

Partial Least Squares on Data with Missing Covariates: A Comparison Approach",Mathematics Subject Classification: 62—Statistics
"

Accelerated Failure Time Models for Multivariate Interval-Censored Data
with Flexible Distributional Assumptions",Mathematics Subject Classification: 62—Statistics
"

Robust partial least squares regression and outlier detection using repeated minimum covariance determinant method and a resampling method",Mathematics Subject Classification: 62—Statistics
"

Bayesian Nonparametric Models for
Single and Related Probability Measures Supported on Compact Spaces",Mathematics Subject Classification: 62—Statistics
"

Advances in Statistical and Machine Learning Methods for Image Data, with Application to Alzheimer's Disease",Mathematics Subject Classification: 62—Statistics
"

Bayesian Semiparametric Methods for the Analysis of Complex Data",Mathematics Subject Classification: 62—Statistics
"

Joint Modeling of Longitudinal and Survival Data",Mathematics Subject Classification: 62—Statistics
"

Theory and Applications of Dependent Nonparametric Bayesian Models for Bounded and Unbounded Responses",Mathematics Subject Classification: 62—Statistics
"

The Infinite Secretary Problem",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Discriminant and Cluster Analysis for Longitudinal Data",Mathematics Subject Classification: 62—Statistics
"

Bayesian mixture modeling and outliers in inter-laboratory studies",Mathematics Subject Classification: 62—Statistics
