thesis,subject
"

Essays on Internet markets and information goods","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Integrative text mining and management in multidimensional text databases",Mathematics Subject Classification: 68—Computer science
"

Modeling and Predicting Trustworthiness of Online Textual Information",Mathematics Subject Classification: 68—Computer science
"

A study of language models for exploiting user feedback in Information Retrieval",Mathematics Subject Classification: 68—Computer science
"

An Application of Stimulus Sampling Theory to Latency in a Shock Escape Situation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Coalition formation among rational agents in uncertain and untrustworthy environments",Mathematics Subject Classification: 68—Computer science
"

Improving the effectiveness of language modeling approaches to information retrieval: bridging the theory-effectiveness gap",Mathematics Subject Classification: 68—Computer science
"

A systematic study of multi-level query understanding",Mathematics Subject Classification: 68—Computer science
"

Systematic optimization of search engines for difficult queries",Mathematics Subject Classification: 68—Computer science
"

Populating the Specificity Frontier: IT-Support for Dynamic Organizational Processes",Mathematics Subject Classification: 68—Computer science
"

Intent modeling and automatic query reformulation for search engine systems",Mathematics Subject Classification: 68—Computer science
"

Workflow Generation with Planning",Mathematics Subject Classification: 68—Computer science
"

Utilizing Problem Structure in Planning: A Local Search Approach",Mathematics Subject Classification: 68—Computer science
"

Risk Minimization and Language Modeling in Information Retrieval",Mathematics Subject Classification: 68—Computer science
"

Teletruck: a holonic multi-agent system for telematics",Mathematics Subject Classification: 68—Computer science
"

Course generation as a hierarchical task network planning problem",Mathematics Subject Classification: 68—Computer science
"

MENON: automating a Socratic teaching model for mathematical proofs",Mathematics Subject Classification: 68—Computer science
"

Coordinating plans of autonomous agents",Mathematics Subject Classification: 68—Computer science
"

Conditional Random Fields for Activity
 Recognition",Mathematics Subject Classification: 68—Computer science
"

Automatische Rekonstruktion von Inhaltsbeziehungen zwischen Dokumenten: benutzeradaptives Information-Retrieval in Wissensbasen",Mathematics Subject Classification: 68—Computer science
"

On Approximate Polynomial Identity Testing and Real Root Finding",Mathematics Subject Classification: 68—Computer science
"

Automatic Proofs and Refutations for Higher-Order Logic",Mathematics Subject Classification: 68—Computer science
"

Optimal Global Instruction Scheduling for the Itanium Processor Architecture",Mathematics Subject Classification: 68—Computer science
"

Computational aspects of a first-order logic with sorts",Mathematics Subject Classification: 68—Computer science
"

Analyse der Voraussetzungen, der beruflichen Belastung und der Entwicklung der professionellen Kompetenz von Lehramtsanwärtern der Fächer Mathematik, Biologie und Deutsch",Mathematics Subject Classification: 97—Mathematics education
"

Semi-Supervised Learning with Graphs",Mathematics Subject Classification: 68—Computer science
"

Ist Selbstregulation zur Förderung von Problemlösen hilfreich?: Entwicklung, Durchführung sowie längsschnittliche und prozessuale Evaluation zweier Trainingsprogramme",Mathematics Subject Classification: 97—Mathematics education
"

Approximate inference, structure learning and feature estimation in Markov random fields",Mathematics Subject Classification: 68—Computer science
"

Geometric Complexity Theory and Matrix Multiplication",Mathematics Subject Classification: 68—Computer science
"

Appropriate, Accessible and Appealing Probabilistic Graphical Models",Mathematics Subject Classification: 68—Computer science
"

Learning in the Presence of Adversaries",Mathematics Subject Classification: 68—Computer science
"

Visualisierungstechniken für den Compilerbau",Mathematics Subject Classification: 68—Computer science
"

A Demand-Driven Solver for Constraint-based Control Flow Analysis",Mathematics Subject Classification: 68—Computer science
"

Caches in WCET Analysis",Mathematics Subject Classification: 68—Computer science
"

Mächtigkeit und Komplexität von Berechnungen mit der ganzzahligen Division",Mathematics Subject Classification: 68—Computer science
"

A geometric analysis of convex demixing",Mathematics Subject Classification: 52—Convex and discrete geometry
"

Robust Synchronization and its Applications in 3D Computer Vision",Mathematics Subject Classification: 65—Numerical analysis
"

Efficient Sparse Approximation Methods for Medical Imaging",Mathematics Subject Classification: 68—Computer science
"

Composite MRA Wavelets",Mathematics Subject Classification: 51—Geometry
"

True Spatiotemporal Detection and Estimation for Functional Magnetic Resonance Imaging",Mathematics Subject Classification: 62—Statistics
"

Accelerated optimization algorithms for statistical 3-D X-ray CT image reconstruction","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Hamilton-Jacobi Equations for Sorting and Percolation Problems",Mathematics Subject Classification: 35—Partial differential equations
"

Bounds on the Effective Energy Density of Two Nonlinear Composites",Mathematics Subject Classification: 46—Functional analysis
"

Modeling Data by Multiple Subspaces: Theory and Algorithms",Mathematics Subject Classification: 62—Statistics
"

Searching, Clustering and Regression on non-Euclidean Spaces",Mathematics Subject Classification: 62—Statistics
"

On the Discretization of Continuous Wavelet Transforms and Frames",Mathematics Subject Classification: 42—Fourier analysis
"

Estimating the instrinsic dimension of high-dimensional data sets: a multiscale, geometric approach",Mathematics Subject Classification: 62—Statistics
"

Frames, Composite Wavelets, and Shearlets",Mathematics Subject Classification: 43—Abstract harmonic analysis
"

Geometric and Spectral Properties of Compact Riemann Orbisurfaces",Mathematics Subject Classification: 53—Differential geometry
"

Nilpotent Lie Algebras and Nilmanifolds Constructed from Graphs",Mathematics Subject Classification: 53—Differential geometry
"

Results on Minimizing Closed Geodesics",Mathematics Subject Classification: 53—Differential geometry
"

Spectral Theory of the Laplace Operator on Manifolds with Generalized Cusps","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Wave Algebras and Scattering Theory",Mathematics Subject Classification: 42—Fourier analysis
"

Discrete systolic inequalities",Mathematics Subject Classification: 51—Geometry
"

Construction of maps by Postnikov towers",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Polygonal complexes with octahedral links",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

A rigorous Landauer-Büttiker formula and its application to models of a quantum dot LED",Mathematics Subject Classification: 81—Quantum Theory
"

Entropy Network Fusion",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A Morse-theoretical clustering algorithm for annotated networks and spectral bounds for fuzzy clustering",Mathematics Subject Classification: 53—Differential geometry
"

Classifying spaces for chains of families of subgroups",Mathematics Subject Classification: 55—Algebraic topology
"

The discrete magnetic Laplacian: geometric and spectral preorders with applications.",Mathematics Subject Classification: 05—Combinatorics
"

Cluster Points and Cohomology for Abelian Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Proper Group Actions on CW-Complexes",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Cohomological finiteness conditions for a class of metabelian groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Homological Methods for Graded k-Algebras",Mathematics Subject Classification: 20—Group theory and generalizations
"

On the Farrell-Jones Conjecture.",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Cohomology of profinite groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Rational Invariants of Orthogonal Groups over Finite Fields",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Grothendieck Groups of Polycyclic Group Algebras",Mathematics Subject Classification: 20—Group theory and generalizations
"

Aspects of the Theory of Right-Ordered Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Finiteness Conditions in Group Cohomology",Mathematics Subject Classification: 20—Group theory and generalizations
"

Affinoid enveloping algebras and their representations",Mathematics Subject Classification: 16—Associative rings and algebras
"

Twisted coadmissible equivariant $\mathcal{D}$-modules on rigid analytic spaces",Mathematics Subject Classification: 16—Associative rings and algebras
"

Primitive factor rings of p-adic completions of enveloping algebras as arithmetic differential operators",Mathematics Subject Classification: 16—Associative rings and algebras
"

Aspects of branch groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

On Some Classes of Infinite Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Sigma-invariants of Groups and Homological n-(n+1)-(n+2) Conjecture",Mathematics Subject Classification: 20—Group theory and generalizations
"

Decision Problems in Homeomorphism Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Grupos abelianos-por-(nilpotentes de classe 2)",Mathematics Subject Classification: 20—Group theory and generalizations
"

Analytic Versions of the Zero Divisor Conjecture",Mathematics Subject Classification: 43—Abstract harmonic analysis
"

",Mathematics Subject Classification: 20—Group theory and generalizations
"

Homology of Group Von Neumann Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Universal Localization and Group Cohomology",Mathematics Subject Classification: 16—Associative rings and algebras
"

Group Algebras of Torsion Free Polycyclic Groups and Relation Modules of Finite Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Ore localization and the Ischebeck spectral sequence",Mathematics Subject Classification: 16—Associative rings and algebras
"

Grupos Abelianos-por-Nilpotentes de tipo homológico FP3",Mathematics Subject Classification: 20—Group theory and generalizations
"

Virtually nilpotent mod-$p$ Iwasawa algebras are catenary",Mathematics Subject Classification: 16—Associative rings and algebras
"

Krull Dimension of Iwasawa Algebras and Some Related Topics",Mathematics Subject Classification: 16—Associative rings and algebras
"

Prime ideals of Iwasawa Algebras over Solvable Groups",Mathematics Subject Classification: 16—Associative rings and algebras
"

Propriedades homológicas de grupos pro-p",Mathematics Subject Classification: 20—Group theory and generalizations
"

Pro-p Completions of Poincare Duality Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Propriedades homológicas de mergulho de grupos discretos metabelianos",Mathematics Subject Classification: 20—Group theory and generalizations
"

Groups, Nonassociative algebras, and property (T)",Mathematics Subject Classification: 20—Group theory and generalizations
"

""Super-approximation"" in Absolutely Almost Simple Groups Over the Field of Rational Functions with Coefficients in a Finite Field",Mathematics Subject Classification: 20—Group theory and generalizations
"

Examples of algebras of small Gelfand-Kirillov dimension",Mathematics Subject Classification: 16—Associative rings and algebras
"

Subalgebras of Golod-Shafarevich Algebras",Mathematics Subject Classification: 16—Associative rings and algebras
"

Existence of Simultaneous Ping-Pong Partners in Linear Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Orbits of Exceptional Groups and Jordan Systems",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Gamma-conformal algebras and embeddings of
Loday algebras",Mathematics Subject Classification: 16—Associative rings and algebras
"

Constructions of embeddings for Lie and Jordan pseudo-algebras",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Martin boundary of Brownian motionon hyperbolic graphs",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Hochshild cogomology of associative conformal algebras",Mathematics Subject Classification: 16—Associative rings and algebras
"

Locally finite dimensional Lie algebras",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

On Rank Gradient and p-Gradient of Finitely Generated Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Quantifying the Residual Finiteness of Linear Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

On effective Equidistribution of Orbits of semi-simple groups",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On Finite Presentability of some Pro-P Groups on Related Questions",Mathematics Subject Classification: 20—Group theory and generalizations
"

Equidistribution in Homogeneous Spaces and Diophantine Approximation","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Maximal Subgroups of a Linear Groups and a Lattices in Lie Groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

An Effective Equidistribution of Diagonal Translates of Certain Orbits in ASL(3,Z)\ASL(3,R)",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On abstract homomorphisms of the groups of rational points of algebraic
groups and applications",Mathematics Subject Classification: 20—Group theory and generalizations
"

Lattices of Minimum Covolume in Chevalley Groups over Positive Characteristic Local Fields",Mathematics Subject Classification: 11—Number theory
"

Relative Growth and Kazhdan Property for Arithmetic Groups",Mathematics Subject Classification: 17—Nonassociative rings and algebras
"

Applications of Homogeneous Dynamics to Quadratic Forms",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Equidistribution of Expanding Measures with Local Maximal Dimension and Diophantine Approximation",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 62—Statistics
"

Bayesian Inference for Continuous Time Markov Chains",Mathematics Subject Classification: 62—Statistics
"

Optimisation of Definition Structures & Parameter Values in Process Algebra
Models Using Evolutionary Computation",Mathematics Subject Classification: 68—Computer science
"

Sparse Equidistribution of Unipotent orbits in Finite-Volume Quotients of PSL(2,R)","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Translates of homogeneous measures associated with observable subgroups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

On the distribution of orbits of group actions",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Arithmetic and dynamical systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On the inverse problem for Mahler measure",Mathematics Subject Classification: 11—Number theory
"

Negative Selection Algorithms: from the Thymus to V-detector",Mathematics Subject Classification: 68—Computer science
"

Wissensentdeckung in Datenbanken mit Assoziationsregeln",Mathematics Subject Classification: 68—Computer science
"

On the mod-p representations unramified U(2,1)","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Automatic techniques for detecting and exploiting symmetry in model checking",Mathematics Subject Classification: 68—Computer science
"

Order-Sorted Term Rewriting Laboratory with A-C Completion and Dynamic Typing",Mathematics Subject Classification: 68—Computer science
"

Bigraphs with sharing and applications in wireless networks",Mathematics Subject Classification: 68—Computer science
"

Verification of LOTOS Specifications Using Term Rewriting",Mathematics Subject Classification: 68—Computer science
"

Probabilistic Reasoning and Inference for Systems Biology",Mathematics Subject Classification: 68—Computer science
"

The Use of Deontic Logics in Modelling Accident Reports",Mathematics Subject Classification: 68—Computer science
"

From individuals to populations: changing scale in process algebra models
of biological systems",Mathematics Subject Classification: 68—Computer science
"

Process algebra for epidemiology: evaluating and enhancing the ability of
PEPA to describe biological systems",Mathematics Subject Classification: 68—Computer science
"

Optimising Communication Structure for Model Checking State Spaces",Mathematics Subject Classification: 68—Computer science
"

Exact Simulation of Diffusions and new Inference Methods
for Discrete Time Data; also included, the OneShot
CFTP
Algorithm",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Negative Feedback as an Organising Principle for Artificial Neural Networks",Mathematics Subject Classification: 68—Computer science
"

Some Contributions to the Theory and Methodology of Markov Chain Monte Carlo",Mathematics Subject Classification: 62—Statistics
"

Power Integral Points on Elliptic Curves",Mathematics Subject Classification: 11—Number theory
"

Cuspidal Representations of Dyadic Classical Groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Counting supercuspidal representations of p-adic groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

A Study of Artificial Immune Systems Applied to Anomaly Detection",Mathematics Subject Classification: 68—Computer science
"

On Radical Modules and Spaces",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Structured Genetic Algorithms in Search and Optimization",Mathematics Subject Classification: 68—Computer science
"

Self-organising neural networks for signal separation",Mathematics Subject Classification: 68—Computer science
"

Überprüfung der permanenten Einkommenshypothese mit Hilfe der Bayes-Statistik","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Cooperative Trade-Off Enhanced Skyline Queries","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Modelling and analysis of structure in cellular signaling systems",Mathematics Subject Classification: 68—Computer science
"

Explaining Deep Neural Networks",Mathematics Subject Classification: 68—Computer science
"

Bewertung des UB-Baums unter Berücksichtigung der Sortierung",Mathematics Subject Classification: 68—Computer science
"

Multi-scale modelling of biological systems in process algebra",Mathematics Subject Classification: 68—Computer science
"

Towards a general-purpose, multidimensional index:
Integration, Optimization, and Enhancement of UB-Trees",Mathematics Subject Classification: 68—Computer science
"

Hybrid Feature Interaction Resolution Techniques for Telecommunication Services",Mathematics Subject Classification: 68—Computer science
"

Modeling and implementing multidimensional hierarchically structured Data for Data Warehouses in relational Database Management Systems and the Implementation into Transbase®",Mathematics Subject Classification: 68—Computer science
"

Context-aware Automatic Service Selection",Mathematics Subject Classification: 68—Computer science
"

Computing Bisimulations for Multiway Synchronising Processes",Mathematics Subject Classification: 68—Computer science
"

The Distribution of Normal Integral Generators in Tame Extensions of Q",Mathematics Subject Classification: 11—Number theory
"

Demand-based Data Stream Gathering, Processing, and Transmission",Mathematics Subject Classification: 68—Computer science
"

Extending Siegel's Theorem for elliptic curves",Mathematics Subject Classification: 11—Number theory
"

On The Primality Conjecture For Certain Elliptic Divisibility Sequences",Mathematics Subject Classification: 11—Number theory
"

On the unicity of types for representations of reductive p-adic groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Smooth l-modular representations of unramified p-adic U(2,1)(E/F)","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Reduction methods for probabilistic model checking",Mathematics Subject Classification: 68—Computer science
"

Reduction Methods for Probabilistic Model Checking",Mathematics Subject Classification: 68—Computer science
"

Stochastic transition systems: bisimulation, logic, and composition",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Zur Stabilität räumlich gekrümmter Stäbe und Rohrleitungen",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Types and Representations of p-Adic Symplectic Groups","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Orbit Counting Far from Hyperbolicity",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Representations of 2-graded groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Acceleration of Finite Field Arithmetic with an Application to Reverse Engineering Genetic Networks",Mathematics Subject Classification: 68—Computer science
"

An integrated network traffic control system for high-speed packet-switched wide area networks",Mathematics Subject Classification: 68—Computer science
"

Modeling and Analysis of a Network of Computers",Mathematics Subject Classification: 68—Computer science
"

Time-efficient automatic test pattern generation systems",Mathematics Subject Classification: 68—Computer science
"

Comparative Response Times of Time-Sharing Systems on the ARPA Network",Mathematics Subject Classification: 68—Computer science
"

Test time reduction for high performance VLSI system implementations",Mathematics Subject Classification: 68—Computer science
"

Cellular automata for weighted random pattern generation",Mathematics Subject Classification: 68—Computer science
"

Analysis of Document Encoding Schemes:  A General Model and Retagging Toolset",Mathematics Subject Classification: 68—Computer science
"

Sequential circuit test pattern generation using empirical partial scan and distributed computation",Mathematics Subject Classification: 68—Computer science
"

The Semantic Interpretation of Compound Nominals",Mathematics Subject Classification: 68—Computer science
"

A novel hybrid knowledge base derived from Wikipedia",Mathematics Subject Classification: 68—Computer science
"

Dynamic Data Assimilation for Topic Modeling (DDATM)",Mathematics Subject Classification: 68—Computer science
"

Modeling and Extracting Information about Cybersecurity Events from Text",Mathematics Subject Classification: 68—Computer science
"

Erweiterte gerichtete Graphen, ein Modell für Datenstrukturen und Datenstrukturklassen",Mathematics Subject Classification: 05—Combinatorics
"

Supporting citizen science and biodiversity informatics on the semantic web",Mathematics Subject Classification: 68—Computer science
"

Understanding the Logical and Semantic Structure of Large Documents",Mathematics Subject Classification: 68—Computer science
"

Opportunistic bartering of digital goods and services in pervasive environments",Mathematics Subject Classification: 68—Computer science
"

Joint Models to Refine Knowledge Graphs",Mathematics Subject Classification: 68—Computer science
"

TABEL – A Domain Independent and Extensible Framework for Inferring the
Semantics of Tables",Mathematics Subject Classification: 68—Computer science
"

Equivalences on Phase Type Processe",Mathematics Subject Classification: 68—Computer science
"

Identifying and Isolating Text Classification Signals from Domain and Genre Noise for Sentiment Analysis",Mathematics Subject Classification: 68—Computer science
"

Digital forensics for cloud computing: Framework, tools, and legal analysis for infrastructure-as-a-Service cloud computing",Mathematics Subject Classification: 68—Computer science
"

Engineering practical end-to-end election systems",Mathematics Subject Classification: 68—Computer science
"

Virtual circuit provisioning in challenged sensor internetworks: With application to the Solar System Internet",Mathematics Subject Classification: 68—Computer science
"

The semantic specification of the KQML agent communication language",Mathematics Subject Classification: 68—Computer science
"

Detecting Spam Blogs: An Adaptive Online Approach",Mathematics Subject Classification: 68—Computer science
"

Automatic Acquisition of User Models in Cooperative Advising Systems",Mathematics Subject Classification: 68—Computer science
"

Deep Representation of Lyrical Style and Semantics for Music Recommendation",Mathematics Subject Classification: 68—Computer science
"

Semantically Rich, Polcy Based Framework to Automate Lifecycle of Cloud Based Services",Mathematics Subject Classification: 68—Computer science
"

Mining Social Media Communities and Content",Mathematics Subject Classification: 68—Computer science
"

Rapid Plan Adaptation Through Offline Analysis of Potential Plan Disruptors",Mathematics Subject Classification: 68—Computer science
"

On Some Algorithms for Reverse Engineering Certain Finite Dynamical Systems",Mathematics Subject Classification: 68—Computer science
"

Dynamic Selection of Models",Mathematics Subject Classification: 68—Computer science
"

Generation of Model-Based Knowledge-Acquisition Tools for Clinical-Trial Advise Systems",Mathematics Subject Classification: 68—Computer science
"

PAGODA: A Model for Autonomous Learning in Probabilistic Domains",Mathematics Subject Classification: 68—Computer science
"

Linear Transfromations and Transformation Groups",Mathematics Subject Classification: 43—Abstract harmonic analysis
"

Exploring Trading Dynamics in a Derivative Securities Market of Heterogeneous Agents",Mathematics Subject Classification: 68—Computer science
"

Selective Knowledge Transfer for Machine Learning",Mathematics Subject Classification: 68—Computer science
"

Database Concurrency Control and Recovery in Local Broadcast Networks",Mathematics Subject Classification: 68—Computer science
"

Relationships Among Security and Algebraic Properties of Cryptographic Objects, and a Security Infrastructure for Agent Communication Languages",Mathematics Subject Classification: 68—Computer science
"

Adaptive Middle Agent for Service Matching in the Semantic Web: A Quantitative Approach",Mathematics Subject Classification: 68—Computer science
"

A Study of Rough Amplitude Quantization by Means of Nyquist Sampling Theory","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Probabilistic Recognition Networks: An Application of Influence Diagrams to Visual Recognition",Mathematics Subject Classification: 68—Computer science
"

A Framework for the Explanation and Refinement of a Formal Choice Model",Mathematics Subject Classification: 68—Computer science
"

A Policy-Based Approach to Governing Autonomous Behavior in Distributed Environments",Mathematics Subject Classification: 68—Computer science
"

Active Querying for Semi-Supervised Clustering",Mathematics Subject Classification: 68—Computer science
"

Decision-Theoretic Planning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Organizational Learning and Network Adaptation in Multi-Agent Systems",Mathematics Subject Classification: 68—Computer science
"

Learning Transferable Knowledge Through Embedding Spaces",Mathematics Subject Classification: 68—Computer science
"

Descriptive Discovery Processes: Experiments in Baconian Science","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Sensor Fusion Techniques for Cooperative Localization in Robot Teams",Mathematics Subject Classification: 68—Computer science
"

Uniqueness for an S^n-valued Minimization Problem",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Convex Optimization under Inexact First-order Information","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Vessels of Non-Selfadjoint Operators: The Commuting and Non-Commuting Cases",Mathematics Subject Classification: 47—Operator theory
"

From Data to Decisions in Urban Transit and Logistics","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Interpretable Machine Learning Methods with  Applications to Health Care","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Optimal Power Flow on Networks with Tree Topology","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Integrated Robust and Adaptive Methods in the Heating Oil Industry","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Approaches to the Design of Model Predictive Controller for Constrained Linear Systems with Bounded Disturbances","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Voronoi and Zone Diagrams",Mathematics Subject Classification: 51—Geometry
"

Robust Healthcare Financing Systems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Spectral Flow and Family Index for Self-Adjoint Elliptic Local Boundary Value Problems on Compact Surfaces","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Operators in Hyperbolic Spaces",Mathematics Subject Classification: 47—Operator theory
"

Large scale prediction models and algorithms","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Stochastic Analysis via Robust Optimization","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Transport Architectures for an Evolving Internet",Mathematics Subject Classification: 68—Computer science
"

Defending Networked Resources against Floods of Unwelcome Requests",Mathematics Subject Classification: 68—Computer science
"

Physical Layer-Aware Wireless Link Layer Protocols",Mathematics Subject Classification: 68—Computer science
"

Toward practical argument systems for verifiable computation",Mathematics Subject Classification: 68—Computer science
"

The Design and Evaluation of a Query Processing Architecture for Sensor Networks",Mathematics Subject Classification: 68—Computer science
"

Improving the Performance and Reliability of Mobile Applications",Mathematics Subject Classification: 68—Computer science
"

Explaining Data in Visual Analytic Systems",Mathematics Subject Classification: 68—Computer science
"

Nonconvex Robust Optimization","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Optimization techniques for human computation-enabled data processing systems",Mathematics Subject Classification: 68—Computer science
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Fault-Tolerant Distributed Transactions for Partitioned OLTP Databases",Mathematics Subject Classification: 68—Computer science
"

Innovative Applications of Robust Optimization for Long-Term Decision-Making","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Caching and Memory Management in Client-Server Database Systems",Mathematics Subject Classification: 68—Computer science
"

Robust and Adaptive Inventory Management: Theory and Algorithms","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Supporting Finding and Re-Finding Through Personalization",Mathematics Subject Classification: 68—Computer science
"

Persistency and Stein's Identity: Applications in Stochastic Discrete Optimization Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Integrated Logistics Network Design Optimization: The Impact of Multi-Echelon Inventory Management","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Shared Query Processing in Data Streaming Systems",Mathematics Subject Classification: 68—Computer science
"

Application-Oriented Buffereing and Caching Techniques",Mathematics Subject Classification: 68—Computer science
"

High dimensional revenue management","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Pay-as-you-go Data Cleaning and Integration",Mathematics Subject Classification: 68—Computer science
"

Query-Driven Statistical Analytics for Knowledge Extraction, Resolution and Inference",Mathematics Subject Classification: 68—Computer science
"

Query Processing for Large-Scale XML Message Brokering",Mathematics Subject Classification: 68—Computer science
"

Expensive Functions in Continuous Queries: Opening up the ""black box""",Mathematics Subject Classification: 68—Computer science
"

What’s on the table : revenue management and the welfare gap In the US airline industry","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Nonparametric choice modeling : applications to operations management","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Query Processing over Live and Archived Data Streams",Mathematics Subject Classification: 68—Computer science
"

Design and Implementation of a Toolkit for Building Effective Data Dissemination Based Information Systems",Mathematics Subject Classification: 68—Computer science
"

On-demand Data Broadcast for Large-scale abd Dynamic Applications",Mathematics Subject Classification: 68—Computer science
"

Boolean Bounding Predicates for Spatial Access Methods",Mathematics Subject Classification: 68—Computer science
"

Manipulation Robustness of Collaborative Filtering Systems","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Data-driven optimization and analytics for operations management applications","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

PIER: Internet Scale P2P Query Processing with Distributed Hash Tables",Mathematics Subject Classification: 68—Computer science
"

On-Line Processing in Large-Scale Transaction Systems",Mathematics Subject Classification: 68—Computer science
"

High Performance Implementation Techniques for Next-Generation Database Systems",Mathematics Subject Classification: 68—Computer science
"

Parallelization of Data Mining Operations",Mathematics Subject Classification: 68—Computer science
"

E: A Persistent Systems Implementation Language",Mathematics Subject Classification: 68—Computer science
"

Packet Transport Mechanisms for Data Center Networks",Mathematics Subject Classification: 68—Computer science
"

Enriching Personal Information Management With Document Interaction Histories",Mathematics Subject Classification: 68—Computer science
"

Concurrent Execution of Mutually Exclusive Alternatives",Mathematics Subject Classification: 68—Computer science
"

Deterministic Transaction Execution in Distributed Database Systems",Mathematics Subject Classification: 68—Computer science
"

Pseudorandom Number Generator Standardization and Security",Mathematics Subject Classification: 68—Computer science
"

Extracting and Querying Probabilistic Information in BayesStore",Mathematics Subject Classification: 68—Computer science
"

Extending Provenance for Deep Diagnosis of Distributed Systems",Mathematics Subject Classification: 68—Computer science
"

Piglet: An Operating System for Network Appliances",Mathematics Subject Classification: 68—Computer science
"

Data-Centric Scientific Workflow Management Systems",Mathematics Subject Classification: 68—Computer science
"

Data Triage",Mathematics Subject Classification: 68—Computer science
"

Measuring and securing cryptographic deployments",Mathematics Subject Classification: 68—Computer science
