thesis,subject
"

Essays on Dynamic Discrete Choice Models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Risk Measurement, Management And Option Pricing Via A New Log-Normal Sum Approximation Method",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Assimilating Satellite Observations with a Local Ensemble Kalman Filter",Mathematics Subject Classification: 86—Geophysics
"

On the political economy of coups d'etat and the hazard rate of political regimes","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Rates of return to corporate investment: An efficient markets approach to evaluating investment performance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

The impact of sunk costs on firm profits","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Graphical Models for Robust Speech Recognition in Adverse Environments",Mathematics Subject Classification: 68—Computer science
"

Idempotent Generated Subsemigroups of Endomorphism Monoids of Universal Algebras",Mathematics Subject Classification: 20—Group theory and generalizations
"

DYNAMO: Power Aware Middleware for Distributed Mobile Computing",Mathematics Subject Classification: 68—Computer science
"

A Semantic-Driven Communication Framework for Safe Adaptability",Mathematics Subject Classification: 68—Computer science
"

Essays on the Industrial Organization of Health Care","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Lösungen inhomogener stochastischer Fixpunktgleichungen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Wind-driven circulation in closed basins",Mathematics Subject Classification: 76—Fluid mechanics
"

Essays on Misspecification in High Dimensional Econometrics and Asset Pricing",Mathematics Subject Classification: 62—Statistics
"

Essays on Reputation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Two Essays on FCC Spectrum Auctions","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Regional Redistribution and Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Cavitation Induced Instabilities associated with Turbomachines",Mathematics Subject Classification: 76—Fluid mechanics
"

Essays on Trade, Trust, and Information Technology","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Industrial Organization","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Empirical Essays in Macroeconomics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

",Mathematics Subject Classification: 00—General
"

TOWARDS ENERGY-PERFORMANCE TRADE-OFF ANALYSIS OF PARALLEL APPLICATIONS",Mathematics Subject Classification: 68—Computer science
"

Essays in Public Finance","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays on Religion as an Industry","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Panel Studies in Industrial Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

CyberOrgs: A Model for Resource Bounded Complex Agents",Mathematics Subject Classification: 68—Computer science
"

Three Essays on the Economics of Education","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Austauschbarkeit in Diskreten Strukturen: Simplizes und Filtrationen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Internal flows and force matrices in axial flow inducers.",Mathematics Subject Classification: 76—Fluid mechanics
"

The Dynamic Analysis of Demographic Change in a Life Cycle Savings Model","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Selected Topics on Decision Making for Electric Vehicles","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Essays in Industrial Organization","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Second-order logic",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

Logical Instrumentalism",Mathematics Subject Classification: 03—Mathematical logic and foundations
"

A Three Phase Approach to Solving the Bidline Generation Problem with an Emphasis on Mitigating Pilot Fatigue Through Circadian Rule Enforcement","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Essays on Structural Changes in High Dimensional Econometric Models",Mathematics Subject Classification: 62—Statistics
"

Three Essays on Testing for Cross-Sectional Dependence and Specification in Large Panel Data Models",Mathematics Subject Classification: 62—Statistics
"

Using micro data sets to measure productivity, Stolper-Samuelson effects, and household behavior","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Orthogonal Polynomials in the Approximation of Probability Distributions","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Quantitative Models to Design and Evaluate Risk-Specific Screening Strategies for Cervical Cancer Prevention","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

One-relator Quotients of Surface Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Topics in the Theory of Double Groupoids",Mathematics Subject Classification: 20—Group theory and generalizations
"

Design and Implementation of an Optionally-Typed Functional Programming Language",Mathematics Subject Classification: 68—Computer science
"

Predictive and Programmable Testing of Concurrent and Cloud Systems",Mathematics Subject Classification: 68—Computer science
"

Dynamic and Interactive Synthesis of Code Snippets",Mathematics Subject Classification: 68—Computer science
"

Cyclical Fluctuations; Retail and Whole-Sale Trade, United States, 1919-1925","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Lightweight Specifications for Parallel Correctness",Mathematics Subject Classification: 68—Computer science
"

Polyhedral Approaches to Scheduling Shutdowns in Production Planning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Facilitating and enhancing biomedical knowledge translation: An in silico approach to patient-centered pharmacogenomic outcomes research",Mathematics Subject Classification: 92—Biology and other natural sciences
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Algorithms and Reformulations for Large-Scale Integer and Stochastic Integer Programs","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Performance Evaluation and Low Power Design of Network Processors",Mathematics Subject Classification: 68—Computer science
"

Self-Optimizing Stochastic Systems",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Rent in Modern Economic Theory: An Essay in Distribution","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Flow over a Hydrofoil with Trailing Edge Vortex Shedding at High-Reynolds Number",Mathematics Subject Classification: 76—Fluid mechanics
"

Improved Regression Testing of Multithreaded Programs",Mathematics Subject Classification: 68—Computer science
"

Coordinating Resource Use in Open Distributed Systems",Mathematics Subject Classification: 68—Computer science
"

Estimation of Solution Quality in Stochastic Programs","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Conditional Stochastic Decomposition: An Algorithmic Interface of Optimization and Simulation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

",Mathematics Subject Classification: 65—Numerical analysis
"

interActors: A Model for Supporting Complex Communication in Concurrent Systems",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 65—Numerical analysis
"

Estimation of Distances between Point Process Distributions",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Learning to verify Systems",Mathematics Subject Classification: 68—Computer science
"

Scalable Automated Methods for Dynamic Program Analysis",Mathematics Subject Classification: 68—Computer science
"

Unsteady Two-Phase Flow Instumentation and Measurement",Mathematics Subject Classification: 76—Fluid mechanics
"

Application of a Novel Numerical Method
 for Solving Partial Di erential Equations
 Based on Reproducing Kernel Space",Mathematics Subject Classification: 65—Numerical analysis
"

Data-driven Optimization and Statistical Modeling to Improve Decision Making in Logistics","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Multi-level Optimization and Applications With Non-traditional Game Theory","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

",Mathematics Subject Classification: 76—Fluid mechanics
"

Profile-based Edge Detector",Mathematics Subject Classification: 68—Computer science
"

Numerical solution of time-dependent partial differential equations by adaptive level set method",Mathematics Subject Classification: 65—Numerical analysis
"

Weighting Policies for Robust Unsupervised Ensemble Learning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A Priori Synthetic Sampling for Increasing Classification Sensitivity in Imbalanced Data Sets","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Data Mining Models for Tackling High Dimensional Datasets and Outliers","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

A short window Granger causality approach to identify brain functional
pattern associated with changes of performance induced by sleep deprivation",Mathematics Subject Classification: 92—Biology and other natural sciences
"

",Mathematics Subject Classification: 35—Partial differential equations
"

Numerical and Analytical Methods for Solving Non-Classical Parabolic Partial Differential Equations",Mathematics Subject Classification: 65—Numerical analysis
"

Supporting Mobile Distributed Services",Mathematics Subject Classification: 68—Computer science
"

The Adaptive Minimum Error Correlation Filter","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Certain one-relator products of groups:
Freiheitssatz and non-triviality",Mathematics Subject Classification: 20—Group theory and generalizations
"

","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Experimental and analytical investigations of granular materials: Shear flow and convective heat transfer.",Mathematics Subject Classification: 76—Fluid mechanics
"

Two Applications of Combinatorial Branch-And-Bound in Complex Networks and Transportation","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

OPTIMIZATION BASED ROBUST METHODS IN DATA ANALYSIS WITH APPLICATION TO BIOMEDICAL AND ENGINEERING.","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Numerical Methods to Predict Multiplicity of Solutions of Nonlinear
Boundary Value Problems",Mathematics Subject Classification: 65—Numerical analysis
"

Studies on Asset Pricing Models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in industrial organization","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

STOCHASTIC OPTIMIZATION FOR INTEGRATED ENERGY SYSTEM WITH RELIABILITY
IMPROVEMENT USING DECOMPOSITION ALGORITHM","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Essays on Auctions and Bayesian Games with Endogenous Expectations","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

NEUROERGONOMICS STUDY: ANALYSIS OF BRAIN EEG’S ACTIVITY DURING MANUAL LIFTING TASKS",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Optimization Approaches for Electricity Generation Expansion Planning Under Uncertainty","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Efficient Explicit-State Model Checking for Programs with Dynamically Allocated Data",Mathematics Subject Classification: 68—Computer science
"

Viscous, hypersonic flow around a blunt body",Mathematics Subject Classification: 76—Fluid mechanics
"

Essays on the Elasticity of Intertemporal Substitution","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Analyses of Hydrodynamic Forces in Centrifugal Pump Impellers",Mathematics Subject Classification: 76—Fluid mechanics
"

On A Nonlinear Backward Heat Problem",Mathematics Subject Classification: 35—Partial differential equations
"

Machine Learning Optimization Models with Data Uncertainties","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Integer programming models for solving critical element detection and
data association problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Exact and Heuristic Approaches to Solving Sensor Placement, Routing, and
Tracking Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Data mining and optimization in cancer research","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Modeling and Optimization Techniques for Ensuring Resilience in Heterogeneous Networked Systems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

New Tools for Large-scale Combinatorial Optimization Problems","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Deconvolution Problem in Nonparametric Statistics",Mathematics Subject Classification: 62—Statistics
"

Algorithms for Uniform Distribution of Solutions over the Pareto Set, and their Applications in Risk Management","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Shock waves in cavitating flows.",Mathematics Subject Classification: 76—Fluid mechanics
"

Windchannel experiments with special reference to rotating cylinders",Mathematics Subject Classification: 76—Fluid mechanics
"

Collisional mechanics in solid-liquid flows.",Mathematics Subject Classification: 76—Fluid mechanics
"

Kernel and Boosting Learning for Genomic Data Analysis",Mathematics Subject Classification: 62—Statistics
"

Viscous Hypersonic Flow over Simple Blunt Bodies Including Second-Order Effects",Mathematics Subject Classification: 76—Fluid mechanics
"

Some Results on Finite Dimensional Modules for Current and Loop Algebras",Mathematics Subject Classification: 81—Quantum Theory
"

Reliable Control of Decentralized Systems : An ARE-Based H-Infinity Approach",Mathematics Subject Classification: 93—Systems theory; control
"

Stability of the structure in multicomponent flows.",Mathematics Subject Classification: 76—Fluid mechanics
"

Some theoretical and experimental studies of cavitation noise.",Mathematics Subject Classification: 76—Fluid mechanics
"

Efficient Monte Carlo Methods for Sampling and Inference: Networks, Brains and Proteins",Mathematics Subject Classification: 62—Statistics
"

Auxiliary Bootstrap Methods",Mathematics Subject Classification: 62—Statistics
"

Wave propagation in granular materials.",Mathematics Subject Classification: 76—Fluid mechanics
"

Experimental and Theoretical study on cavitation inception and bubbly flow dynamics.",Mathematics Subject Classification: 76—Fluid mechanics
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Shear flows of granular materials",Mathematics Subject Classification: 76—Fluid mechanics
"

Statistical Computation for Problems in Dynamic Systems and Protein Folding",Mathematics Subject Classification: 62—Statistics
"

Statistical Learning of Some Complex Systems: From Dynamic Systems to Market Microstructure",Mathematics Subject Classification: 62—Statistics
"

Superfast Inference for Stationary Gaussian Processes in Particle Tracking Microrheology",Mathematics Subject Classification: 62—Statistics
"

Computationally Efficient Multi-Asset Stochastic Volatility Modeling",Mathematics Subject Classification: 62—Statistics
"

Big Data in Biology and Medicine: Methodology and Computation",Mathematics Subject Classification: 62—Statistics
"

Data-Driven Operations Management for Multichannel Customer Support Services","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Discrete representations of braid groups.",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Salem Numbers, Stretch Factors and Totally Real Fields  Arising From Thurston’s Construction",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Type Inference and Type Error Diagnosis for Hindley/Milner with Extensions",Mathematics Subject Classification: 68—Computer science
"

The Sensitivity of Feedback Control Systems to Parameter Variations",Mathematics Subject Classification: 93—Systems theory; control
"

Is Doing More, Doing Better? Basic versus Advanced Life Support Ambulances for Medical Emergencies",Mathematics Subject Classification: 62—Statistics
"

Sparsity and Low Rank Structure in Functional Data Analysis",Mathematics Subject Classification: 62—Statistics
"

Dimension Reduction and Covariance Structure for Multivariate Data, Beyond Gaussian Assumption",Mathematics Subject Classification: 62—Statistics
"

Reliable Decentralized Controller Design for Discrete/Continuous-Time, Sampled-Data, and Multirate Systems",Mathematics Subject Classification: 93—Systems theory; control
"

The Structure Theory of Abundant Semigroups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Generalisations of Automatic Groups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Fast In-Memory Storage Systems: Two Aspects",Mathematics Subject Classification: 68—Computer science
"

Routing Tradeoffs in Dynamic Peer-to-peer Networks",Mathematics Subject Classification: 68—Computer science
"

The Analysis and Control of Large Scale Composite Systems",Mathematics Subject Classification: 93—Systems theory; control
"

Chained Aggregation and Control System Design : A Geometric Approach",Mathematics Subject Classification: 93—Systems theory; control
"

Frequency-Weighted Projective Controls for Large Scale System Design",Mathematics Subject Classification: 93—Systems theory; control
"

The Minimal Dilatations of 4 and 5 Braids.",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

On pseudo-Anosov maps, symplectic, Perron-Frobenius matrices, and compression bodies",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

An Octahedral Tiling on the Ideal Boundary of the Complex Hyperbolic Plane",Mathematics Subject Classification: 51—Geometry
"

Codimension One Embedding of Manifolds and Expanding Maps and Solenoid Attractors",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Non-Concave Programming and Differential Games in Dynamic Resource Allocation Models","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Information Asymmetry in Profit-generating Graduate Education Markets: A Structural Approach to Law Schools","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Cutting Sequences on Translation Surfaces",Mathematics Subject Classification: 51—Geometry
"

E*-dense Semigroups",Mathematics Subject Classification: 20—Group theory and generalizations
"

Stability of linear systems with time delay",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Three Essays on Quantile Regression",Mathematics Subject Classification: 62—Statistics
"

Real-Time Visualization of Aerospace Simulations using Comptutational Steering and Beowulf Clusters",Mathematics Subject Classification: 68—Computer science
"

Essays on Quantile Regression for Dynamic Panel Data Models",Mathematics Subject Classification: 62—Statistics
"

Toward Least-Privilege Isolation for Software",Mathematics Subject Classification: 68—Computer science
"

Essays on Macroeconometrics",Mathematics Subject Classification: 62—Statistics
"

On Scalable Internet Multimedia Conferencing Systems",Mathematics Subject Classification: 68—Computer science
"

Three essays in Financial Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Essays in Financial Economics","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Embedded spheres in affine manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Compensating workers for on-the-job injury and illness","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Swarm Intelligence in Autonomous Collective Robotics: From Tools to the
Analysis and
Synthesis of Distributed Control Strategies",Mathematics Subject Classification: 68—Computer science
"

Polynomial containment in refinement spaces and wavelets based on local projection operators",Mathematics Subject Classification: 42—Fourier analysis
"

Matroids and Geometric Invariant Theory of Torus Actions on Flag Spaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Semi-supervised and Self-evolving Learning Algorithms With Application to Anomaly Detection in Cloud Computing",Mathematics Subject Classification: 68—Computer science
"

Heuristics for solving three routing problems:  Close-Enough Traveling Salesman Problem, Close-Enough Vehicle Routing Problem, Sequence-Dependent Team Orienteering Problem","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Semigroups of Quotients",Mathematics Subject Classification: 20—Group theory and generalizations
"

A Time_Dependent_ Three_Dimensional Numerical Study of Supersonic Rectangular Jet Flow and Noise Using the Full Navier Stokes Equations",Mathematics Subject Classification: 76—Fluid mechanics
"

Essays in Monetary and Fiscal Policy","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Distributed Data Fusion Across Multiple Hard and Soft Sources","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Essays on Measuring Monetary Policy Uncertainty and Forecasting Business Cycle","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Unsteady Flow Simulations around Complex Geometries using Stationary or Rotating Unstructured Grids",Mathematics Subject Classification: 76—Fluid mechanics
"

Observation of the dynamics and acoustics of travelling bubble cavitation.",Mathematics Subject Classification: 76—Fluid mechanics
"

Simulation of Droplet Evaporation in Supercritical Environments Using Parallel Molecular Dynamics",Mathematics Subject Classification: 76—Fluid mechanics
"

Horizontal Axis Wind Turbine Rotor Blade: Winglet and Twist Aerodynamic Design and Optimization using CFD",Mathematics Subject Classification: 76—Fluid mechanics
"

Modeling Quantile Dependence","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Computational Aeroacoustics",Mathematics Subject Classification: 76—Fluid mechanics
"

Any-Com Multi-Robot Path Planning",Mathematics Subject Classification: 68—Computer science
"

Compromising emanations: eavesdropping risks of computer displays",Mathematics Subject Classification: 68—Computer science
"

Three essays in Finance Economics",Mathematics Subject Classification: 62—Statistics
"

Essays in Time Series Analysis",Mathematics Subject Classification: 62—Statistics
"

The Predictability of Exchange Rates","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Modeling Human resources in Kazakhstan","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Weakly symmetric and commutative homogeneous Riemannian spaces",Mathematics Subject Classification: 53—Differential geometry
"

Foreign Debt and Economic Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Educational Planning and Economic Growth","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Evaluation of Public Investment Projects in an Intertemporal Planning Model","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Inference for Parametric Empirical Processes",Mathematics Subject Classification: 62—Statistics
"

New approaches to operating system security extensibility",Mathematics Subject Classification: 68—Computer science
"

Practical Interference Mitigation for Wi-Fi Networks",Mathematics Subject Classification: 68—Computer science
"

Essays in Capital Theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Numerical Simulation of a Confined Supersonic Shear Layer",Mathematics Subject Classification: 76—Fluid mechanics
"

Stronger Secrecy for Network-Facing Applications through Privilege Reduction",Mathematics Subject Classification: 68—Computer science
"

Order Properties of Monomial Ideals and Their Free Resolutions",Mathematics Subject Classification: 14—Algebraic geometry
"

LIMIT THEOREMS FOR INFINITE URN MODELS IN PROBABILITY THEORY (PARTICLES, CENTRAL LIMIT, CELLS)",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Aspects of link-save trading in markets with frictions and financial modelling using hidden Markov models",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Stability of Competitive Equilibria When the Aggregate Excess Demand Mapping is Multivalued","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Orbits of a Borel subgroup on the direct product of two Grassmannians",Mathematics Subject Classification: 14—Algebraic geometry
"

A Computational Investigation of Gear Windage",Mathematics Subject Classification: 76—Fluid mechanics
"

Modeling and assessment of the impact of economic factors to the stratification of the Population of the Republic of Kazakhstan","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Multiresolution Analysis of Long Time Series with Applications to Finance",Mathematics Subject Classification: 62—Statistics
"

Geometric Methods for stability-type results in representation theory",Mathematics Subject Classification: 14—Algebraic geometry
"

Some applications of nonparametric regression with constrained data",Mathematics Subject Classification: 62—Statistics
"

Mass Transfer to Porous Solids in Gas-Solid Fluidised Systems",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Gasspeicherbewertung: Strukturelle Analyse und Algorithmen","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Strict stability and beyond: Large deviations in convex cones, time-stable processes",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Contributions to model-independent finance via martingale optimal transport",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Discrete Regular Subalgebras of Semifinite Von Neumann Algebras",Mathematics Subject Classification: 46—Functional analysis
"

Regression Models for Ordinal Valued Time Series: Estimation and Applications in Finance",Mathematics Subject Classification: 62—Statistics
"

DPW potentials for compact symmetric CMC surfaces in the 3-sphere",Mathematics Subject Classification: 53—Differential geometry
"

Toric Varieties: phylogenetics and derived categories",Mathematics Subject Classification: 14—Algebraic geometry
"

Conjecture générale en Théorie Relative de groupes et Théorèmes d'isomorphie en basse dimension","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

Imersões Pseudo-Paralelas em Formas Espaciais",Mathematics Subject Classification: 53—Differential geometry
"

Heckscher–Ohlin international trade theory","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Monopolistic Competition and General Equilibrium","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Groundwater Allocation Mechanisms","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Development of a System to use the SOAR Cognitive Architecture For Cognitive Robotics",Mathematics Subject Classification: 93—Systems theory; control
"

Numerical Simulations of Acoustic Problems Using the Direct Simulation Monte Carlo Method",Mathematics Subject Classification: 76—Fluid mechanics
"

An algorithmic pipeline for analyzing multi-parametric flow cytometry data",Mathematics Subject Classification: 68—Computer science
"

Reynolds Stress Modeling of Separated Turbulent Flows over Helicopters",Mathematics Subject Classification: 76—Fluid mechanics
"

A Finite Volume Time Domain Method for Maxwell’s Equations on Parallel Computers","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

The Gauss Map of Spacelike Surfaces in L^3 and L^4",Mathematics Subject Classification: 53—Differential geometry
"

Conformal Submersions of S^3",Mathematics Subject Classification: 53—Differential geometry
"

Analyse conforme sur les algèbres de Jordan","Mathematics Subject Classification: 22—Topological groups, Lie groups"
"

Eine Anwendung der Martingaltheorie zur Bestimmung eines asymptotisch optimalen Bayes-Tests of Power One beim Wiener-Prozeß",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Curvature Singularities in Certain Space-Times",Mathematics Subject Classification: 53—Differential geometry
"

Political-Economic Analysis of The Conflict in Columbia; a differential game treatment","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Towards a Theory of Imperfect Capital Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Some Welfare Aspects of the Theory of Taxation","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Stochastic Planning with Concurrent, Durative Actions",Mathematics Subject Classification: 68—Computer science
"

Tensor Fields Associated with Lipschitz Cochains","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Stochastische Modelle mit zeitlich gekoppelten Ereignissen: Rekonstruktion der Zuordnung und Schätzen der Verzögerungsverteilung",Mathematics Subject Classification: 62—Statistics
"

The Group of Self-Equivalencesof Certain Manifolds.",Mathematics Subject Classification: 55—Algebraic topology
"

The Intelligent Management of Crowd-Powered Machine Learning",Mathematics Subject Classification: 68—Computer science
"

Risk Minimization Hedging Methods Using Options",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

CVaR and VaR for a Portfolio of Derivatives","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

A Framework for Grid Solvers",Mathematics Subject Classification: 65—Numerical analysis
"

Risk Measures and Optimal Strategies for Discrete Hedging",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Numerical Simulations of Blast-Impact Problems Using the Direct Simulation Monte Carlo Method",Mathematics Subject Classification: 76—Fluid mechanics
"

Dynamic Linear Models with Public Investment in Economic Planning","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Building Intelligent Agents that Learn to Retrieve and Extract Information",Mathematics Subject Classification: 68—Computer science
"

Vector Fields on Manifolds with Boundary",Mathematics Subject Classification: 55—Algebraic topology
"

Knowledge-based Feature Generation for Inductive Learning",Mathematics Subject Classification: 68—Computer science
"

Extracting Comprehensible Models from Trained Neural Networks",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

An Examination of User Behavior for User Re-Authentication",Mathematics Subject Classification: 68—Computer science
"

",Mathematics Subject Classification: 68—Computer science
"

Creating User Interfaces by Demonstration",Mathematics Subject Classification: 68—Computer science
"

A Matching Model Of The Labor Market And The Commodity Markets","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Computational Geometry in a Curved World",Mathematics Subject Classification: 68—Computer science
"

Tax and technology policy in an endogenous growth model","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Conducting monetary policy in large open economies","Mathematics Subject Classification: 91—Game theory, economics, social and behavioral sciences"
"

Software Debugging with Dynamic Instrumentation and Test-Based Knowledge",Mathematics Subject Classification: 68—Computer science
"

The flow of a compressible fluid about a body.",Mathematics Subject Classification: 76—Fluid mechanics
"

Accurate Statistical Analysis in Dynamic Panel Data Models",Mathematics Subject Classification: 62—Statistics
"

Helm: Uniform Commands for Distributed Computing",Mathematics Subject Classification: 68—Computer science
"

Asymptotische Analyse zufälliger diskreter Strukturen mit Methoden der diskreten Potentialtheorie",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

EdgeWrite: A versatile design for text entry and control",Mathematics Subject Classification: 68—Computer science
"

Doob-Martin-Theorie diskreter Markov-Ketten: Struktur und Anwendungen",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Zufällige Binäre Bäume: Algorithmen, Asymptotik und Statistik",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Scalable Methods and Expressive Models for Planning Under Uncertainty",Mathematics Subject Classification: 68—Computer science
"

Schema-based Mutation Analysis",Mathematics Subject Classification: 68—Computer science
"

Chaining Layered Integrity Checks",Mathematics Subject Classification: 68—Computer science
