thesis,subject
"

Dynamic control of energy in buildings using constrained optimal control by interior penalty",Mathematics Subject Classification: 49—Calculus of variations and optimal control
"

Asymptotically Conical Metrics and Expanding Ricci Solitons",Mathematics Subject Classification: 53—Differential geometry
"

Dynamics and control of slugging in oil production",Mathematics Subject Classification: 35—Partial differential equations
"

Robust control of variable time-delay systems : Theoretical contributions and applications to engine control",Mathematics Subject Classification: 93—Systems theory; control
"

SYSTÈMES À RETARDS. PLATITUDE EN GENIE DES PROCEDES ET CONTROLE DE CERTAINES ÉQUATIONS DES ONDES",Mathematics Subject Classification: 35—Partial differential equations
"

Simulation dynamique et commande non linéaire de colonnes à distiller",Mathematics Subject Classification: 93—Systems theory; control
"

Propriétés génériques des germes d'action différentiables de groupes commutatifs élémentaires",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Variétés invariantes et applications",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Zero Cycles on Mumford's Fake Projective Plane",Mathematics Subject Classification: 14—Algebraic geometry
"

Die Entwicklung des intuitiven probabilistischen Denkens bei Schülerinnen und Schülern der Sekundarstufe I unter dem Aspekt des Conceptual Change",Mathematics Subject Classification: 97—Mathematics education
"

Expressions for the Generating Function of the Donaldson Invariants for CP^2",Mathematics Subject Classification: 53—Differential geometry
"

Conformal conical metrics of positive constant curvature on compact Riemann surfaces",Mathematics Subject Classification: 14—Algebraic geometry
"

Derived equivalences and autoequivalences via chess game",Mathematics Subject Classification: 14—Algebraic geometry
"

Locally Volume Collapsed 4-Manifolds with Respect to a Lower Sectional Curvature Bound",Mathematics Subject Classification: 53—Differential geometry
"

On The Existence Of Central Fans Of Capillary Surfaces",Mathematics Subject Classification: 35—Partial differential equations
"

Asymptotic Behavior of Solutions of Elliptic Partial Differential Equations",Mathematics Subject Classification: 35—Partial differential equations
"

From Witten-Morse theory to mirror symmetry",Mathematics Subject Classification: 53—Differential geometry
"

Quantum cohomology of homogeneous varieties",Mathematics Subject Classification: 14—Algebraic geometry
"

Circle Equivariant Differential K-Theory",Mathematics Subject Classification: 53—Differential geometry
"

SYZ mirror symmetry for toric Calabi-Yau manifolds",Mathematics Subject Classification: 14—Algebraic geometry
"

A Weitzenbock Formula for Compact Complex Manifolds and Applications to the Hopf Conjecture in Real Dimension 6",Mathematics Subject Classification: 53—Differential geometry
"

ADE and affine ADE bundles over complex surfaces with p_g=0",Mathematics Subject Classification: 14—Algebraic geometry
"

A_\infty-structures from Witten deformation",Mathematics Subject Classification: 53—Differential geometry
"

SYZ mirror symmetry for immersed Lagrangian multi-sections",Mathematics Subject Classification: 53—Differential geometry
"

Regularity properties of the solution map of the incompressible Euler equations",Mathematics Subject Classification: 35—Partial differential equations
"

Gauge Theory and Calibrated Geometry for Calabi-Yau 4-folds",Mathematics Subject Classification: 14—Algebraic geometry
"

On The Behavior of Chern-Simons Classes Under The Ricci Flow",Mathematics Subject Classification: 53—Differential geometry
"

Optimal Perturbation Analysis of Stratified Shear Flows",Mathematics Subject Classification: 76—Fluid mechanics
"

Reduced Modeling of the Magnetorotational Instability",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

The Cauchy Problem for Two Nonlinear Evolution Equations",Mathematics Subject Classification: 35—Partial differential equations
"

The Diffeomorphism Group Approach to Vorticity Model Equations",Mathematics Subject Classification: 35—Partial differential equations
"

Well-posedness for the Space-time Monopole Equation and Ward Wave Map.",Mathematics Subject Classification: 35—Partial differential equations
"

The Geometry of the Euler and the Navier-Stokes Equations  ","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Localized States in Dissipative Systems with Spatially Periodic Modulation",Mathematics Subject Classification: 35—Partial differential equations
"

The $L^2$ Geometry of the Symplectomorphism Group","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Stability of Flows of Ideal Fluids and the Geometry of the Group of Diffeomorphisms","Mathematics Subject Classification: 58—Global analysis, analysis on manifolds"
"

Eulerian and Lagrangian Stability of Fluid Motions",Mathematics Subject Classification: 76—Fluid mechanics
"

Geometry and Analysis of Some Euler-Arnold Equations",Mathematics Subject Classification: 35—Partial differential equations
"

The analysis of some nonlinear partial differential equations",Mathematics Subject Classification: 35—Partial differential equations
"

An energy-based interaction model for population opinion dynamics with topic coupling.",Mathematics Subject Classification: 00—General
"

Reduced Model Investigations of Rotationally Constrained Flows in Annular Geometries",Mathematics Subject Classification: 76—Fluid mechanics
"

A Study of Geophysical and Astrophysical Turbulence Using Reduced Equations",Mathematics Subject Classification: 76—Fluid mechanics
"

Noise effects near the onset of simple dynamical instabilities",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Feedback Control of Traveling Wave Solutions to the Complex Ginzburg Landau Equation and a Nonlinear Analysis of the Amplification Properties of Auditory Hair Cells",Mathematics Subject Classification: 35—Partial differential equations
"

Conservative Maps: Reversibility, Invariants and Approximation",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Information and Entropy in Strange Attractos",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Data-inspired advances in geometric measure theory: generalized surface and
shape metrics",Mathematics Subject Classification: 53—Differential geometry
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Combinatorial Aspects of Leaf-Labelled Trees",Mathematics Subject Classification: 05—Combinatorics
"

Some Stochastic Processes in Astrophysics",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Some aspects of the critical problem for matroids",Mathematics Subject Classification: 05—Combinatorics
"

Bifurcations in Piecewise-Smooth, Continuous Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On Maximum-sized Golden-mean Matroids",Mathematics Subject Classification: 05—Combinatorics
"

Finite-Time Transport in Aperiodic Dynamical Systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Prediction in Projection: A new paradigm in delay-coordinate reconstruction",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Novel Mathematical Aspects of Phylogenetic Estimation",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The Impact of Variable Evolutionary Rates on Phylogenetic Inference: A Bayesian Approach",Mathematics Subject Classification: 62—Statistics
"

Novel Aspects of Mathematical Phylogenetics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Aspects of Matroid Connectivity",Mathematics Subject Classification: 05—Combinatorics
"

$k$-Regular Matroids",Mathematics Subject Classification: 05—Combinatorics
"

Matroids and Complexity",Mathematics Subject Classification: 05—Combinatorics
"

Matroids, Complexity and Computation.",Mathematics Subject Classification: 05—Combinatorics
"

",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Statistical analysis of proteomic mass spectrometry data for the identification of biomarkers and disease diagnosis",Mathematics Subject Classification: 62—Statistics
"

Distributions on Bicoloured Evolutionary Trees.",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Algebraic Aspects of the Chromatic Polynomial",Mathematics Subject Classification: 05—Combinatorics
"

Optimal allocation of vaccines in metapopulations","Mathematics Subject Classification: 90—Operations research, mathematical programming"
"

Hybrid methodology for Markovian epidemic models",Mathematics Subject Classification: 92—Biology and other natural sciences
"

On the advancement of optimal experimental design with applications to infectious diseases.",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Correlation Inequalities For Tutte Polynomials",Mathematics Subject Classification: 05—Combinatorics
"

Link Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Extremal Graph Theory for Minors, Improper Colourings and Gonality",Mathematics Subject Classification: 05—Combinatorics
"

On Treewidth and Graph Minors",Mathematics Subject Classification: 05—Combinatorics
"

Three-Dimensional Orthogonal Graph Drawing",Mathematics Subject Classification: 68—Computer science
"

Topics in Computational Complexity",Mathematics Subject Classification: 05—Combinatorics
"

Kinetic Equation for a Classical Plasma","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

On The Number of Latin Rectangles",Mathematics Subject Classification: 05—Combinatorics
"

Bose-Einstein Condensation of Charged Bose Gas",Mathematics Subject Classification: 81—Quantum Theory
"

Transversal This, Transversal That",Mathematics Subject Classification: 05—Combinatorics
"

Generalisations of the Doyen-Wilson Theorem",Mathematics Subject Classification: 05—Combinatorics
"

Permanents, Matchings and Latin Rectangles",Mathematics Subject Classification: 05—Combinatorics
"

","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Anomalous  Motion Of Light In Spherically Symmetric Metrics",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Studies on Atomic Systems in Co-ordinate and Momentum-Spaces using Density-Functional Based Theories",Mathematics Subject Classification: 81—Quantum Theory
"

Applications of Functional Differential Equations in Pest Control and Sand Ripple Modelling",Mathematics Subject Classification: 92—Biology and other natural sciences
"

A Generalized Parametrix Method, Smoothness of Random Fields and Application to Parabolic Stochastic Differential Equations",Mathematics Subject Classification: 60—Probability theory and stochastic processes
"

Epidemiological Modelling of Bovine Tuberculosis in Badgers and Cattle",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Mathematical modelling of the potential determinants of foot-and-mouth disease virus-induced death of bovine epithelial cells",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The Production of a Positron-Electron Pair in the Electrostatic Field of an Electron",Mathematics Subject Classification: 81—Quantum Theory
"

A dynamical systems approach to understanding the interplay between delayed feedback and seasonal forcing in the El Niño Southern Oscillation",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Statistical Dynamics of Weakly Nonlinear Internal Waves",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Mathematical Modelling of Cancer",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Asymptotic and Numerical Methods for Rapidly Rotating Buoyant Flow",Mathematics Subject Classification: 76—Fluid mechanics
"

The Importance of Pollen and Local Spatial Structure in the Evolution of Reproduction in Flowering Plants",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Mathematical Models for the Coexistence of Sexual and Asexual Conspecifics",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Shear Flow Instabilities in Viscoelastic Fluids",Mathematics Subject Classification: 76—Fluid mechanics
"

A Hybrid Mathematical Model of Fungal Mycelia: Tropisms, Polarised Growth and Application to Colony Competition",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Localised Solutions in Magnetoconvection",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Control of Pests and Diseases",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The Effects of Time-Delays and Nonlocal Nonlinearities in Population Models",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Global effects of Pyragas time-delayed feedback control",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Robust Heteroclinic Cycles and Networks",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Applications of Delay Differential Equations in Physiology and Epidemiology",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Qualitative Analysis of Solutions of Some Partial Differential Equations and Equations with Delay",Mathematics Subject Classification: 35—Partial differential equations
"

Analysis of Structured Population Models with Delay Dependent Coefficients",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Analytical Methods for the Prediction of Chaos in Periodically Forced Nonlinear Oscillators","Mathematics Subject Classification: 94—Information and communication, circuits"
"

Nonlocal Effects in Predator-prey Systems",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The action of Nicotine on Neurotransmitters",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Nonlocal Effects in Competition Systems",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Ecological and Evolutionary Responses to Landscape Structure",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Cross-immunity in Multi-strain Infectious Diseases",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Mathematical Modelling and Conservation Applied to Army Ants",Mathematics Subject Classification: 92—Biology and other natural sciences
"

The Analysis and Application of Some Nonlinear Reaction-diffusion Models",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Mode Interactions in Three-Dimensional Convection",Mathematics Subject Classification: 76—Fluid mechanics
"

Qualitative Analysis of Some Nonlinear PDE systems",Mathematics Subject Classification: 35—Partial differential equations
"

Qualitative and quantitative analysis of nonlinear integral and
differential equations",Mathematics Subject Classification: 45—Integral equations
"

On Complex Invariants Associated to Zoll Manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Imbedded Operators and Geometric Tensor Product",Mathematics Subject Classification: 47—Operator theory
"

On Symplectic Invariants Associated to Zoll Manifolds",Mathematics Subject Classification: 53—Differential geometry
"

Torus Actions and Singularities in Symplectic Geometry",Mathematics Subject Classification: 53—Differential geometry
"

Floer Homology and Symplectic Forms on S^1 X M^3",Mathematics Subject Classification: 57—Manifolds and cell complexes
"

Explicit computations of the Bergman kernel and Toeplitz products on the Bergman spaces",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

On the CR Embedding into Spheres",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Partial integrability and symmetry algebra of almost complex structures",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

On the Bilinear Time Series Model BL(p,0,p,1)",Mathematics Subject Classification: 62—Statistics
"

Lines in 3-space. Isotopy, chirality and weavings.",Mathematics Subject Classification: 52—Convex and discrete geometry
"

On the Linear Arboricity of Graphs",Mathematics Subject Classification: 05—Combinatorics
"

Rigidity Problems in Bar and Joint Frameworks and Linkages of Rigid Bodies",Mathematics Subject Classification: 05—Combinatorics
"

Symbolic Calculus for Subalgebras of Fourier-Stieltjes Transforms",Mathematics Subject Classification: 43—Abstract harmonic analysis
"

V-Semi-Reflexivity, V-Reflexivity and Quasi-Reflexivity in Locally Convex Spaces",Mathematics Subject Classification: 46—Functional analysis
"

Packing and Reflexity in Banach Spaces",Mathematics Subject Classification: 46—Functional analysis
"

On Some Geometric and Approximation Properties of Banach Spaces",Mathematics Subject Classification: 46—Functional analysis
"

Orlicz Spaces and Fixed Point Theory",Mathematics Subject Classification: 46—Functional analysis
"

Some Geometric Properties of Banach Spaces",Mathematics Subject Classification: 46—Functional analysis
"

Recherches sur quelques séries sémi-convergentes","Mathematics Subject Classification: 40—Sequences, series, summability"
"

On Reduction of Positive Ternary Quadratic Forms and on Their Application to Cubic Irrationals",Mathematics Subject Classification: 11—Number theory
"

Neue Wege des Diagnostizierens und Förderns im mathematischen Anfangsunterricht",Mathematics Subject Classification: 97—Mathematics education
"

Espace analytique réduit des cycles analytiques compacts d'un espace complexe réduit",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Geometric theory of the absolute motion of an invariant system",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Un estudio de la dinámica de la clase de funciones meromorfas K",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Relations d'équivalence méromorphes et familles analytiques de cycles",Mathematics Subject Classification: 30—Functions of a complex variable
"

(a,b)-modules auto-adjoints et formes hermitiennes",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Application de l'espace des cycles à la classification biméromorphe des espaces analytiques kählériens compacts",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

Sur la théorie des phénomènes thermo-mécaniques","Mathematics Subject Classification: 80—Classical thermodynamics, heat transfer"
"

Construction of Triangular-Faced Polyhedra",Mathematics Subject Classification: 52—Convex and discrete geometry
"

",Mathematics Subject Classification: 14—Algebraic geometry
"

Singularités polaires et points de Weierstrass en codimension plus grande
que un",Mathematics Subject Classification: 32—Several complex variables and analytic spaces
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

On the motion of a body with liquid filling",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

Geometric study of some solutions to the problem of the motion of a rigid body having a fixed point",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

Control of vibrations and model reduction for
mechanical systems with elastic plates",Mathematics Subject Classification: 93—Systems theory; control
"

Stabilization and stability of nonlinear dynamical systems with application to problems of rigid bodies mechanics",Mathematics Subject Classification: 93—Systems theory; control
"

Stabilization of nonlinear systems with constraints on the control",Mathematics Subject Classification: 93—Systems theory; control
"

Control design for systems with uncontrollable linear approximation",Mathematics Subject Classification: 93—Systems theory; control
"

Motion of a heavy rigid body in the liquid",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

Nonlinear spatial problems of the theory of thin elastic rods",Mathematics Subject Classification: 74—Mechanics of deformable solids
"

Study of some solutions to the equations of rigid body dynamics",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

Theory of motion of a self-similar changing body",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

",Mathematics Subject Classification: 34—Ordinary differential equations
"

Dynamique holomorphe et arbres de sphères",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Complexities and embeddings in dynamical systems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Le problème des modules pour les sous-espaces analytiques compacts d'un  espace analytique donné",Mathematics Subject Classification: 46—Functional analysis
"

Measures Induced by Automata and Their Actions",Mathematics Subject Classification: 20—Group theory and generalizations
"

Growth of algebras and codes",Mathematics Subject Classification: 13—Commutative rings and algebras
"

Presentations and Structural Properties of Self-Similar Groups and Groups
without Free Sub-Semigroups",Mathematics Subject Classification: 20—Group theory and generalizations
"

",Mathematics Subject Classification: 46—Functional analysis
"

",Mathematics Subject Classification: 11—Number theory
"

Banach Means on Homogeneous Spaces and Random Walks",Mathematics Subject Classification: 20—Group theory and generalizations
"

The Mathematical Problems of Contemporary Statistical Physics",Mathematics Subject Classification: 46—Functional analysis
"

Topological entropy, zero-dimensional dynamical models and universal real flows",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Conditional entropy and non-additive thermodynamic formalism for group actions",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Some properties of topological dynamical systems in the mean sense and nilsystem",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Dynamical systems and Furstenberg families",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Sarnak conjecture on noncommutative toral automorphisms and some topics on topological models",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On recurrence and sensitivity in topological dynamical system and its induced spaces",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

The complexity of dynamical systems and its applications",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Inverse Limit Spaces and Dynamics for Graph Maps",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Mixing via families for measure preserving transformations",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

On Distributional Chaos",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Chaos of iterate system",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Substrate-Induced Order in Confiened Molecularly Thin Liquid-Crystalline Films","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Some problems related to the chaos theory in topological dynamics",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Furstenberg Families and Topological Dynamics",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Entropy sets",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

A Theoretical Investigation of Non-Equilibrium Properties of Liquid Crystals","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Molecular dynamics investigations of polymer solutions undergoing shear flow","Mathematics Subject Classification: 82—Statistical mechanics, structure of matter"
"

Complexity of Dynamical System via Tuples",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Recurrence, Disjointness, Independence and related problems with Nilsystems",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Study on Recurrent Sets and a Formula of Conditional Entropy",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Invariant Measures for Multivalued Mappings",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Extension of Measure Preserving Actions of Subgroups onto Group",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

",Mathematics Subject Classification: 37—Dynamical systems and ergodic theory
"

Untersuchungen über dendritisches Wachstum von Kristallen",Mathematics Subject Classification: 92—Biology and other natural sciences
"

Programa numerico para determinar todas las soluciones del problema de posicion inverso en cualquier manipulador con seis pares",Mathematics Subject Classification: 68—Computer science
"

Bockstein Basis And Resolution Theorems In Extension Theory",Mathematics Subject Classification: 55—Algebraic topology
"

Beitraege zum Beweis der Chern-Vermutung ueber isoparametrische Hyperflaechen in Sphaeren",Mathematics Subject Classification: 53—Differential geometry
"

Study of the Relativistic Dynamics of Extreme-Mass-Ratio Inspirals",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Causality-Violating Lorentzian Manifolds Admitting a Shear-free Timelike Flow",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Extreme-Mass-Ratio Inspirals: Modelling and Test of an Alternative Theory of Gravity",Mathematics Subject Classification: 00—General
"

Kontinuumstheorie der Versetzungsdipole",Mathematics Subject Classification: 81—Quantum Theory
"

Modelos estadísticos de la estructura a gran escala del universo.",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Zur Theorie des Interbandtunnelns in Halbleitern",Mathematics Subject Classification: 81—Quantum Theory
"

Theorie longitudinaler Effekte in 1.55 μm Mehrsektions-DFB-Laserdioden","Mathematics Subject Classification: 78—Optics, electromagnetic theory"
"

A Multisymplectic Approach to Gravitational Theories",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Detectors ressonants esfèrics d'ondes gravitatòries",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Paticular Timelike Flows in Global Lorentzian Geometry",Mathematics Subject Classification: 53—Differential geometry
"

Propagacion de calor por ondas en escenarios astrofısicos",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Contribuciones al estudio de fuentes localmente anisotropas en relatividad general",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Contribucion al estudio del sistema Einstein-Maxwell",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Flu ́ıdos con simetrıa conforme en relatividad general",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Partículas con estructura multipolar en Relatividad General",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Theoretical Ascpects Concerning Separability, Matching and Matter Contents of Inhomogeneities in Cosmology",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

MODELOS CON SIMETRIA AXIAL PARA ESTRUCTURAS ESTELARES Y COSMOLOGICAS: AGUJEROS NEGROS, VOIDS Y OTROS",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Detección de fuentes extragalácticas en mapas de la radiación del fondo cósmico de microondas mediante técnicas multifrecuenciales",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Matching of spacetimes theory applied to rotating stars and quadratic gravity",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Applications of Timelike and Null Congruencies to the Construction of Cosmological and Astrophysical Models",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Simetría axial en relatividad general. Métrica de Kerr",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Causal Relationship and Its Applications to Lorentzian Geometry and Spacetime Symmetries",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Efectos telativistas sobre la propagacion de la luz en diferentes escenarios astrofisicos",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

The Null Penrose Inequality and the Shell Version in Minkowski",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

ANÁLISIS DE LAS CURVAS DE LUZ DE LOS SISTEMAS LENTE GRAVITATORIA QSO 0957+561 Y QSO 2237+0305: RETRASO TEMPORAL Y EFECTO MICROLENTE",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Ecuaciones galileanas y razón giromagnética en el sistema del cono de luz",Mathematics Subject Classification: 81—Quantum Theory
"

Kerr-Schild and Generalized Metric Groups with some Applications to Regularized Black Holes",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Sobre la dinámica de sistemas relativistas de dos y más partículas",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Search for Monochromatic Gravitational-wave Signals in Data of the Cryogenic Detector ""Explorer""",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Sistemas dinámicos de dimensión finita con ligaduras",Mathematics Subject Classification: 70—Mechanics of particles and systems
"

GEOMETRIC PROPERTIES OF HYPERSURFACES AND AXIAL SYMMETRY WITH APPLICATIONS TO G2 PERFECT-FLUID SOLUTIONS",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

Trapped surfaces in spacetimes with symmetries and applications to uniqueness theorems",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

RADIACION ELECTROMAGNETICA EN RELATIVIDAD GENERAL Y METRICAS GENERALIZADAS DE KERR-SCHILD",Mathematics Subject Classification: 83—Relativity and gravitational theory
"

","Mathematics Subject Classification: 18—Category theory, homological algebra"
"

DETECCIÓN DE FUENTES PUNTUALES DE MAPA DE LA RADIACIÓN DEL FONDO CÓSMICO DE MICROONDAS MEDIANTE FILTROS ÓPTIMOS",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

ANÁLISIS DE LAS ANISOTROPÍAS DE LA RADIACIÓN CÓSMICA DEL FONDO DE MICROONDAS MEDIANTE EL USO DE FILTROS ADAPTADOS",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Classification theorems for 4-dimensional submanifolds",Mathematics Subject Classification: 53—Differential geometry
"

Submanifolds of homogeneous spaces",Mathematics Subject Classification: 53—Differential geometry
"

Extensions of submanifold theory to non-real settings, with applications",Mathematics Subject Classification: 53—Differential geometry
"

Observaciones en algunos modelos cosmológicos inhomogéneos",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Procesos de radiacion y dinamica orbital aplicaion al estudio de distribuciones de particulas solidas en estrellas de la secuencia principal",Mathematics Subject Classification: 85—Astronomy and astrophysics
"

Differential Geometry of Spheres and Affine Spaces",Mathematics Subject Classification: 53—Differential geometry
"

Submanifolds of the nearly Kähler manifold S^3 x S^3",Mathematics Subject Classification: 53—Differential geometry
"

Two Codazzi Problems for Relative Surfaces",Mathematics Subject Classification: 53—Differential geometry
